hotspot_id,slot_date,slot_hour,crash_occurred,risk_score,risk_tier,baseline_rate,relative_risk,primary_road,center_lat,center_lng,district_id
480,2026-01-01,17,0,0.2108,critical,0.1168,1.8,BELMONT AVE,36.75343255737922,-119.76558541919232,5.0
249,2026-01-01,17,0,0.1943,critical,0.1179,1.65,US-101 N/B,37.53997734680946,-122.28532820290184,3.0
184,2026-01-01,17,0,0.1835,critical,0.1423,1.29,I-680 S/B,37.86158478400634,-122.03286096692844,3.0
3080,2026-01-01,17,0,0.1771,critical,0.1085,1.63,17TH STREET,33.75844852708818,-117.83066902368674,7.0
942,2026-01-01,6,0,0.149,critical,0.0406,3.67,I-110 N/B (HARBOR FREEWAY),33.92829160672486,-118.28029643856443,7.0
3028,2026-01-01,0,0,0.1366,critical,0.0841,1.62,LEFFINGWELL ROAD,33.92148479759969,-118.0341998068584,7.0
879,2026-01-01,18,0,0.1199,high,0.0785,1.53,I-10 W/B (SAN BERNARDINO FWY),34.068691824454206,-117.99498217445068,7.0
50,2026-01-01,17,0,0.1188,high,0.0794,1.5,I-80 W/B,37.866741820403554,-122.30774359928584,3.0
11,2026-01-01,15,0,0.1187,high,0.0969,1.22,I-80 E/B,38.22153694579977,-122.1377651520369,3.0
291,2026-01-01,18,0,0.1184,high,0.0736,1.61,I-580 E/B,37.69817864270866,-121.9217669202609,3.0
184,2026-01-01,16,0,0.1183,high,0.1078,1.1,I-680 S/B,37.86158478400634,-122.03286096692844,3.0
197,2026-01-01,15,0,0.1177,high,0.1106,1.06,I-5 N/B,38.57361868756265,-121.50431414835802,3.0
1081,2026-01-01,15,0,0.1168,high,0.0928,1.26,I-15 S/B,32.832208810855604,-117.11862723842408,11.0
873,2026-01-01,18,1,0.1163,high,0.0779,1.49,I-10 W/B (SAN BERNARDINO FWY),34.07221922451349,-117.93601476447084,7.0
3318,2026-01-01,16,0,0.116,high,0.1057,1.1,SLAUSON AVE,33.988149638287794,-118.37147524430988,7.0
1326,2026-01-01,18,0,0.1157,high,0.088,1.31,I-80 E/B,38.25221398741645,-122.06880615578524,3.0
1775,2026-01-01,17,0,0.1152,high,0.099,1.16,ELKHORN BLVD,38.695108515291736,-121.36084227081284,3.0
4205,2026-01-01,18,0,0.115,high,0.0921,1.25,US-101 N/B (VENTURA FREEWAY),34.22362570398743,-119.138197775045,
3890,2026-01-01,18,0,0.1136,high,0.0645,1.76,SR-67 (MAIN ST.),33.031175150738825,-116.88538905623425,8.0
1093,2026-01-01,18,0,0.113,high,0.0971,1.16,I-15 S/B,32.78540300502033,-117.11824167732448,11.0
4050,2026-01-01,18,0,0.1129,high,0.0794,1.42,JAMACHA RD,32.71075320861871,-117.01432187033576,11.0
3284,2026-01-01,17,0,0.1118,high,0.099,1.13,US-101 S/B (VENTURA FREEWAY),34.15024758389337,-118.65191557432463,7.0
938,2026-01-01,18,0,0.1114,high,0.0758,1.47,I-110 N/B (HARBOR FREEWAY),33.951491356425535,-118.2807306913394,7.0
3378,2026-01-01,18,0,0.1112,high,0.078,1.43,WHITTIER BLVD,34.01116440183882,-118.13279506064984,7.0
62,2026-01-01,18,0,0.1111,high,0.0754,1.47,I-80 E/B,37.77590978451556,-122.40787564835524,3.0
370,2026-01-01,17,0,0.1108,high,0.1057,1.05,I-880 S/B,37.35398906696678,-121.906670842065,4.0
