hotspot_id,slot_date,slot_hour,crash_occurred,risk_score,risk_tier,baseline_rate,relative_risk,primary_road,center_lat,center_lng,district_id
4124,2026-01-06,16,0,0.3899,critical,0.0991,3.94,VENTURA BL,34.215066176565934,-119.06535012310128,7
3284,2026-01-06,17,0,0.3785,critical,0.099,3.82,US-101 S/B (VENTURA FREEWAY),34.15024758389337,-118.65191557432463,7
650,2026-01-06,8,0,0.3552,critical,0.1013,3.5,I-5 S/B,33.84892274947516,-117.96717566566532,12
103,2026-01-06,17,0,0.3416,critical,0.099,3.45,US-101 N/B,37.58340849347539,-122.32641710045758,4
3260,2026-01-06,15,0,0.2812,critical,0.1012,2.78,SR-14 N/B,34.58378570204212,-118.13586790073728,7
362,2026-01-06,10,0,0.2537,critical,0.1411,1.8,US-101 N/B,37.40479706673547,-122.04974976216492,4
3701,2026-01-06,16,0,0.2311,critical,0.1064,2.17,EL SEGUNDO BLVD.,33.91550286272068,-118.26620776502996,7
201,2026-01-06,14,0,0.2296,critical,0.0989,2.32,I-5 S/B,38.57947612103728,-121.51173123242788,3
4197,2026-01-06,16,0,0.223,critical,0.1137,1.96,VENTURA BL,34.21714186955556,-119.05502695171393,7
157,2026-01-06,18,0,0.2139,critical,0.1079,1.98,SR-242 N/B,37.99547167667793,-122.04030692700088,4
523,2026-01-06,13,0,0.2123,critical,0.1185,1.79,I-215 S/B,34.03176629578145,-117.3271114973548,8
548,2026-01-06,17,0,0.1988,critical,0.1195,1.66,I-10 W/B,34.0627422950779,-117.28564968733627,8
242,2026-01-06,18,1,0.1883,critical,0.1028,1.83,SR-51 S/B,38.63550100267892,-121.3935040335774,3
2101,2026-01-06,9,0,0.1872,critical,0.1012,1.85,SR-17 N/B,37.16985234073102,-121.98431561063612,4
959,2026-01-06,17,0,0.183,critical,0.1073,1.71,I-405 S/B (SAN DIEGO FREEWAY),33.85666430546992,-118.28933824577484,7
176,2026-01-06,18,0,0.1825,critical,0.0965,1.89,I-580 WESTBOUND,37.7028851441023,-121.9009016904396,4
