hotspot_id,slot_date,slot_hour,crash_occurred,risk_score,risk_tier,baseline_rate,relative_risk,primary_road,center_lat,center_lng,district_id
871,2026-01-10,18,0,0.2339,critical,0.1088,2.15,I-10 W/B (SAN BERNARDINO FWY),34.07068096550457,-117.98459957621785,7.0
3007,2026-01-10,0,0,0.1403,critical,0.0847,1.66,FULLERTON ROAD,33.97693504222852,-117.90676426896869,7.0
871,2026-01-10,17,0,0.1341,critical,0.0803,1.67,I-10 W/B (SAN BERNARDINO FWY),34.07068096550457,-117.98459957621785,7.0
66,2026-01-10,18,0,0.132,critical,0.079,1.67,I-80 E/B,37.77830367467608,-122.3974790818798,3.0
979,2026-01-10,16,0,0.1224,critical,0.0933,1.31,I-405 N/B,33.77217808078661,-118.08365660941004,7.0
2810,2026-01-10,18,1,0.1197,high,0.0906,1.32,SR-60 W/B,33.940049845084566,-117.27748327777564,7.0
811,2026-01-10,18,0,0.1185,high,0.0949,1.25,US-101 N/B (HOLLYWOOD FREEWAY),34.124883732212176,-118.34641159636617,7.0
292,2026-01-10,18,0,0.1162,high,0.0774,1.5,I-580 WESTBOUND,37.700532297955824,-121.91133488044268,3.0
873,2026-01-10,18,0,0.1153,high,0.0779,1.48,I-10 W/B (SAN BERNARDINO FWY),34.07221922451349,-117.93601476447084,7.0
4205,2026-01-10,18,0,0.1139,high,0.0921,1.24,US-101 N/B (VENTURA FREEWAY),34.22362570398743,-119.138197775045,
857,2026-01-10,18,0,0.1138,high,0.0802,1.42,I-210 E/B (FOOTHILL FWY),34.13143158428712,-117.95084079129596,7.0
1461,2026-01-10,18,0,0.1135,high,0.0793,1.43,I-880 S/B,37.675660952925085,-122.12101163641452,3.0
1495,2026-01-10,10,0,0.1122,high,0.0935,1.2,THIRD ST,37.9747927225017,-122.52517412142932,3.0
1093,2026-01-10,18,0,0.112,high,0.0971,1.15,I-15 S/B,32.78540300502033,-117.11824167732448,11.0
2018,2026-01-10,18,0,0.112,high,0.0736,1.52,AIRPORT WY,37.96268278184855,-121.2750934968608,3.0
4050,2026-01-10,18,0,0.1118,high,0.0794,1.41,JAMACHA RD,32.71075320861871,-117.01432187033576,11.0
662,2026-01-10,18,0,0.1108,high,0.0956,1.16,SR-57 NORTHBOUND,33.83511338104545,-117.87685764884928,7.0
69,2026-01-10,1,1,0.1104,high,0.0712,1.55,US-101 S/B TO I-80 E/B,37.77006830977627,-122.40050661792,3.0
573,2026-01-10,18,1,0.1104,high,0.0747,1.48,I-5 N/B (SAN DIEGO FRWY),33.606317985903175,-117.69001192446392,7.0
938,2026-01-10,18,0,0.1104,high,0.0758,1.46,I-110 N/B (HARBOR FREEWAY),33.951491356425535,-118.2807306913394,7.0
370,2026-01-10,17,0,0.1098,high,0.1057,1.04,I-880 S/B,37.35398906696678,-121.906670842065,4.0
336,2026-01-10,18,0,0.1096,high,0.0739,1.48,I-280 N/B,37.33268447844091,-121.86693628004724,4.0
651,2026-01-10,17,0,0.1094,high,0.1,1.09,SR-57 SOUTHBOUND,33.81187548868432,-117.87650683184982,7.0
863,2026-01-10,14,0,0.1092,high,0.0928,1.18,I-210 E/B (FOOTHILL FWY),34.136284189296035,-118.0064989191127,7.0
1445,2026-01-10,18,0,0.1087,high,0.0802,1.36,I-280 S/B,37.686344944478,-122.46926556276983,3.0
66,2026-01-10,17,0,0.1086,high,0.0673,1.61,I-80 E/B,37.77830367467608,-122.3974790818798,3.0
1102,2026-01-10,18,0,0.1077,high,0.0766,1.41,SR-125 S/B,32.75948250396081,-117.0043411324493,11.0
1367,2026-01-10,18,0,0.1071,high,0.0757,1.41,NUT TREE RD,38.36726927386784,-121.95843367133442,3.0
573,2026-01-10,17,0,0.1069,high,0.0819,1.31,I-5 N/B (SAN DIEGO FRWY),33.606317985903175,-117.69001192446392,7.0
642,2026-01-10,18,0,0.1069,high,0.0727,1.47,SR-22 E/B,33.76390710160351,-117.92427156074952,7.0
242,2026-01-10,18,0,0.1059,high,0.1028,1.03,SR-51 S/B,38.63550100267892,-121.3935040335774,3.0
1321,2026-01-10,18,0,0.1056,high,0.0743,1.42,TRAVIS BOULEVARD,38.25695971702244,-122.04785516138192,3.0
1863,2026-01-10,17,0,0.1055,high,0.0931,1.13,REDWOOD RD,37.69337387305138,-122.07629910711051,3.0
3919,2026-01-10,18,0,0.1055,high,0.0711,1.48,MISSION AV,33.125052555129095,-117.09686028827636,8.0
689,2026-01-10,18,0,0.104,high,0.0669,1.55,US-101 N/B (VENTURA FREEWAY),34.15504429499868,-118.43022732210224,7.0
1037,2026-01-10,18,0,0.1038,high,0.0727,1.43,I-15 N/B,33.11662786001298,-117.10024758594182,8.0
1142,2026-01-10,18,0,0.1038,high,0.0728,1.43,I-5 N/B,32.724432007824326,-117.15216958612731,11.0
1105,2026-01-10,0,0,0.1035,high,0.0694,1.49,I-8 W/B,32.780143496366286,-116.97691707300224,11.0
641,2026-01-10,22,0,0.1035,high,0.0924,1.12,I-5 N/B,33.818792657556415,-117.92165839033665,7.0
778,2026-01-10,18,0,0.1034,high,0.0665,1.56,I-605 SOUTHBOUND,33.95794405148052,-118.08680734833374,7.0
798,2026-01-10,18,0,0.1034,high,0.0665,1.56,I-5 S/B (GOLDEN STATE FREEWAY),34.10505656387593,-118.24892743724304,7.0
669,2026-01-10,15,0,0.1033,high,0.1,1.03,I-15 N/B,33.85987837334754,-117.5407073722029,7.0
171,2026-01-10,18,0,0.1031,high,0.0703,1.47,SR-4 E/B,38.01680948469543,-121.87911725375317,3.0
1851,2026-01-10,18,0,0.1031,high,0.0795,1.3,CHERRY ST,37.52033092725812,-122.00698054218192,3.0
1102,2026-01-10,14,1,0.103,high,0.1073,0.96,SR-125 S/B,32.75948250396081,-117.0043411324493,11.0
688,2026-01-10,18,0,0.1029,high,0.0706,1.46,US-101 N/B (VENTURA FREEWAY),34.15301871242556,-118.4405881084794,7.0
763,2026-01-10,18,0,0.1029,high,0.0696,1.48,VALLEY BLVD,34.064711139845514,-118.01574477952828,7.0
902,2026-01-10,18,0,0.1029,high,0.0669,1.54,I-605 N/B,33.86309089880948,-118.0955876112768,7.0
660,2026-01-10,18,0,0.1022,high,0.0679,1.5,SR-91 WESTBOUND,33.84994442448991,-117.88054809310596,7.0
3400,2026-01-10,18,0,0.1022,high,0.0757,1.35,GARVEY AVE,34.062719596870885,-118.02612478522568,7.0
960,2026-01-10,17,0,0.1021,high,0.0881,1.16,I-405 S/B (SAN DIEGO FREEWAY),33.8630605079494,-118.2963791459204,7.0
1468,2026-01-10,17,0,0.1021,high,0.0819,1.25,CASTRO VALLEY BLVD,37.69100702246669,-122.08671589360328,3.0
2880,2026-01-10,18,0,0.1019,high,0.0764,1.33,BLAINE ST,33.98334461167531,-117.3370520926887,7.0
3015,2026-01-10,18,0,0.1019,high,0.0769,1.32,NOGALES STREET,33.99571335520648,-117.88970009520932,7.0
1497,2026-01-10,18,0,0.1016,high,0.0729,1.39,BELLAM BLVD,37.95733552769389,-122.50302309575528,3.0
196,2026-01-10,16,0,0.1015,medium,0.0721,1.41,US-50 E/B,38.56776023791977,-121.49689757980995,3.0
711,2026-01-10,18,0,0.1014,medium,0.0645,1.57,US-101 S/B (VENTURA FREEWAY),34.152720667058546,-118.40244080663014,7.0
2243,2026-01-10,18,0,0.1013,medium,0.0691,1.47,SAN JUAN ROAD,36.9042110105601,-121.74979311082748,5.0
981,2026-01-10,18,0,0.1011,medium,0.0702,1.44,I-405 S/B,33.77173479785283,-118.04557642791512,7.0
3004,2026-01-10,18,1,0.1009,medium,0.069,1.46,FULLERTON ROAD,33.985334046427326,-117.90342336212764,7.0
3448,2026-01-10,18,0,0.1009,medium,0.0743,1.36,SR-60 E/B (POMONA FREEWAY),34.03675683948189,-118.16098590647026,7.0
648,2026-01-10,18,0,0.1006,medium,0.0574,1.75,I-5 S/B,33.85534246226136,-117.97420819206592,7.0
704,2026-01-10,18,0,0.1006,medium,0.0579,1.74,US-101 N/B (VENTURA FREEWAY),34.172668885211245,-118.53805905287832,7.0
724,2026-01-10,18,0,0.1006,medium,0.0574,1.75,I-405 S/B,34.0499202078142,-118.45236258150692,7.0
1495,2026-01-10,18,1,0.1006,medium,0.0701,1.43,THIRD ST,37.9747927225017,-122.52517412142932,3.0
1610,2026-01-10,18,0,0.1006,medium,0.0707,1.42,ELK GROVE FLORIN RD,38.48208176731181,-121.37515345978876,3.0
1638,2026-01-10,18,0,0.1006,medium,0.0688,1.46,STOCKTON BLVD,38.50092662674204,-121.42590572896444,3.0
2366,2026-01-10,18,1,0.1006,medium,0.0667,1.51,SR-25,36.900128319141565,-121.4276400610287,5.0
962,2026-01-10,18,1,0.1004,medium,0.0679,1.48,I-110 N/B (HARBOR FREEWAY),33.85026726271233,-118.28229791597391,7.0
3155,2026-01-10,18,0,0.1004,medium,0.0707,1.42,EUCLID STREET,33.73868247690954,-117.93426720021188,7.0
724,2026-01-10,19,0,0.1004,medium,0.0912,1.1,I-405 S/B,34.0499202078142,-118.45236258150692,7.0
66,2026-01-10,15,0,0.1003,medium,0.0877,1.14,I-80 E/B,37.77830367467608,-122.3974790818798,3.0
3029,2026-01-10,18,0,0.1003,medium,0.0677,1.48,IMPERIAL HY,33.911232004636666,-117.88494474707602,7.0
49,2026-01-10,18,0,0.1001,medium,0.0687,1.46,I-80 E/B,37.86089853888113,-122.3003690012847,3.0
2835,2026-01-10,18,0,0.1001,medium,0.0702,1.43,RIVERSIDE AVE,34.07887874936359,-117.3658910150193,7.0
109,2026-01-10,18,0,0.1,medium,0.0664,1.51,US-101 N/B,37.6478177250545,-122.40735045301236,3.0
609,2026-01-10,18,0,0.1,medium,0.0575,1.74,SR-60 E/B (POMONA FWY),34.02584405719777,-117.77208985602124,7.0
614,2026-01-10,18,0,0.1,medium,0.0572,1.75,I-10 E/B (SAN BERNARDINO FWY),34.070299822110485,-117.78314637509972,7.0
1627,2026-01-10,18,0,0.1,medium,0.0664,1.51,ELSIE AVE,38.47279640205255,-121.417376970641,3.0
651,2026-01-10,18,0,0.0997,medium,0.0708,1.41,SR-57 SOUTHBOUND,33.81187548868432,-117.87650683184982,7.0
701,2026-01-10,18,0,0.0997,medium,0.0708,1.41,I-405 N/B (SAN DIEGO FWY),34.14693720570996,-118.47166512111446,7.0
196,2026-01-10,17,0,0.0996,medium,0.0918,1.08,US-50 E/B,38.56776023791977,-121.49689757980995,3.0
3638,2026-01-10,18,0,0.0994,medium,0.0664,1.5,AVALON BL,33.831071095984754,-118.26118035007144,7.0
4127,2026-01-10,18,0,0.0992,medium,0.0715,1.39,SAVIERS RD,34.15435363156279,-119.17437480026156,
1681,2026-01-10,2,0,0.0991,medium,0.0215,4.61,FLORIN RD,38.49627677322055,-121.44701494980336,3.0
246,2026-01-10,17,0,0.0991,medium,0.0953,1.04,US-101 S/B,37.51650063114303,-122.25592592862684,3.0
