hotspot_id,slot_date,slot_hour,crash_occurred,risk_score,risk_tier,baseline_rate,relative_risk,primary_road,center_lat,center_lng,district_id
4223,2026-01-18,0,0,0.1632,critical,0.0783,2.08,EL COLEGIO RD,34.41775827384296,-119.85217453753556,5
3446,2026-01-18,3,0,0.156,critical,0.015,10.0,I-710 S/B (LONG BEACH FREEWAY),34.03475412234664,-118.171353745596,7
731,2026-01-18,18,0,0.153,critical,0.1091,1.4,I-10 W/B,34.02066437666503,-118.48293221485068,7
83,2026-01-18,17,0,0.1463,critical,0.0932,1.57,SR-24 W/B,37.84704573962419,-122.22920818275388,4
83,2026-01-18,16,0,0.1361,critical,0.0932,1.46,SR-24 W/B,37.84704573962419,-122.22920818275388,4
2690,2026-01-18,0,0,0.1209,high,0.0705,1.71,NILES STREET,35.373052693747624,-118.9488132235742,6
363,2026-01-18,16,0,0.1191,high,0.1072,1.11,SR-237 W/B,37.4083323663902,-122.00083685872949,4
198,2026-01-18,17,0,0.1134,high,0.0933,1.22,US-50 W/B,38.565429043820295,-121.50745352862197,3
411,2026-01-18,18,0,0.1132,high,0.0781,1.45,I-680 S/B,37.36806180244952,-121.8442592874426,4
873,2026-01-18,18,0,0.109,high,0.0779,1.4,I-10 W/B (SAN BERNARDINO FWY),34.07221922451349,-117.93601476447084,7
857,2026-01-18,18,0,0.1075,high,0.0802,1.34,I-210 E/B (FOOTHILL FWY),34.13143158428712,-117.95084079129596,7
916,2026-01-18,18,0,0.1068,high,0.073,1.46,I-105 EASTBOUND,33.91234529170816,-118.16225370116356,7
198,2026-01-18,16,0,0.1055,high,0.0933,1.13,US-50 W/B,38.565429043820295,-121.50745352862197,3
287,2026-01-18,18,0,0.105,high,0.0758,1.39,I-680 NORTHBOUND,37.58156106534365,-121.86973147711352,4
1317,2026-01-18,18,0,0.105,high,0.08,1.31,SUNSET AVE,38.24765502846046,-122.02257836064128,4
62,2026-01-18,18,0,0.1041,high,0.0754,1.38,I-80 E/B,37.77590978451556,-122.40787564835524,4
68,2026-01-18,18,0,0.1041,high,0.0766,1.36,US-101 N/B,37.74535954146505,-122.40958599315546,4
1753,2026-01-18,17,0,0.104,high,0.107,0.97,SUNRISE BLVD,38.638763079362015,-121.27604859476376,3
336,2026-01-18,18,0,0.1037,high,0.0739,1.4,I-280 N/B,37.33268447844091,-121.86693628004724,4
919,2026-01-18,18,0,0.1037,high,0.0772,1.34,SR-91 W/B,33.87632369768878,-118.14776592507074,7
1808,2026-01-18,18,1,0.1034,high,0.0886,1.17,SR-51 N/B,38.62499169315485,-121.4072268898208,3
1057,2026-01-18,18,0,0.1028,high,0.0733,1.4,I-5 N/B,33.14454900352704,-117.32847656525044,11
2679,2026-01-18,18,0,0.1014,medium,0.0975,1.04,BAKER ST,35.37932535601792,-118.99443689624358,6
2683,2026-01-18,18,0,0.1014,medium,0.08,1.27,BAKER ST,35.370978322676535,-118.9977196873768,6
3234,2026-01-18,18,0,0.1007,medium,0.08,1.26,SOLEDAD CANYON RD,34.426411015847194,-118.42875171008755,7
570,2026-01-18,18,0,0.1006,medium,0.0725,1.39,I-10 E/B (SAN BERNARDINO FWY),34.06706286963053,-117.55365840437376,8
