hotspot_id,slot_date,slot_hour,crash_occurred,risk_score,risk_tier,baseline_rate,relative_risk,primary_road,center_lat,center_lng,district_id
1076,2026-01-04,15,0,0.1778,critical,0.1459,1.22,SR-163 S/B,32.76934101022604,-117.16288451363852,11
406,2026-01-04,18,0,0.1378,critical,0.0928,1.48,US-101 S/B,37.45544908832742,-122.12621752266448,4
19,2026-01-04,13,0,0.1315,critical,0.0893,1.47,I-80 E/B,38.35670014028273,-121.97201610195177,4
332,2026-01-04,17,1,0.1258,critical,0.1079,1.17,SR-85 S/B,37.25250941401004,-121.95378124681204,4
1076,2026-01-04,18,0,0.1188,high,0.1,1.19,SR-163 S/B,32.76934101022604,-117.16288451363852,11
562,2026-01-04,18,0,0.1142,high,0.0662,1.72,I-10 W/B (SAN BERNARDINO FWY),34.06763222348491,-117.5919216039794,8
198,2026-01-04,17,1,0.1134,high,0.0933,1.22,US-50 W/B,38.565429043820295,-121.50745352862197,3
400,2026-01-04,17,0,0.1134,high,0.0928,1.22,US-101 N/B,37.40833084104184,-122.06748014890914,4
653,2026-01-04,18,0,0.113,high,0.0781,1.45,SR-57 SOUTHBOUND,33.803469865318014,-117.87984499300066,12
879,2026-01-04,18,0,0.1123,high,0.0785,1.43,I-10 W/B (SAN BERNARDINO FWY),34.068691824454206,-117.99498217445068,7
380,2026-01-04,18,0,0.1121,high,0.0965,1.16,SR-237 E/B,37.42010342172136,-121.94884435223044,4
332,2026-01-04,18,0,0.111,high,0.0735,1.51,SR-85 S/B,37.25250941401004,-121.95378124681204,4
401,2026-01-04,18,0,0.1093,high,0.0892,1.23,US-101 N/B,37.41422409461758,-122.07482062458674,4
400,2026-01-04,18,0,0.1072,high,0.0868,1.23,US-101 N/B,37.40833084104184,-122.06748014890914,4
3482,2026-01-04,18,0,0.1061,high,0.079,1.34,COLORADO STREET,34.14100349683537,-118.26347065180563,7
11,2026-01-04,15,0,0.1057,high,0.0969,1.09,I-80 E/B,38.22153694579977,-122.1377651520369,4
198,2026-01-04,16,0,0.1055,high,0.0933,1.13,US-50 W/B,38.565429043820295,-121.50745352862197,3
4129,2026-01-04,18,0,0.1055,high,0.0736,1.43,PLEASANT VALLEY RD,34.15226949379775,-119.18468362155345,7
3485,2026-01-04,18,0,0.1044,high,0.0898,1.16,SANTA MONICA BL,34.093313101683194,-118.34926741942992,7
573,2026-01-04,18,0,0.1043,high,0.0747,1.4,I-5 N/B (SAN DIEGO FRWY),33.606317985903175,-117.69001192446392,12
937,2026-01-04,18,0,0.1041,high,0.0734,1.42,I-110 S/B (HARBOR FREEWAY),33.936695306242974,-118.27699079178132,7
288,2026-01-04,17,0,0.1038,high,0.0787,1.32,I-680 NORTHBOUND,37.56626620648827,-121.90406987360912,4
2108,2026-01-04,18,0,0.1038,high,0.073,1.42,SR-17 N/B,37.16158427075018,-121.9873660840717,4
138,2026-01-04,17,0,0.1033,high,0.0721,1.43,I-580 W/B,37.78374039297805,-122.17634255585638,4
557,2026-01-04,18,0,0.1029,high,0.0742,1.39,SR-91 E/B,33.88702893927476,-117.52019941335988,8
628,2026-01-04,14,0,0.1025,high,0.1108,0.92,SR-57 N/B (ORANGE FWY),33.99720699520971,-117.8411256606868,7
1014,2026-01-04,18,0,0.1025,high,0.0866,1.18,I-5 N/B,33.172472137891816,-117.34602766445136,11
1076,2026-01-04,17,0,0.1024,high,0.1042,0.98,SR-163 S/B,32.76934101022604,-117.16288451363852,11
1495,2026-01-04,10,0,0.1017,high,0.0935,1.09,THIRD ST,37.9747927225017,-122.52517412142932,4
3315,2026-01-04,18,0,0.1016,high,0.0667,1.52,I-10 W/B,34.01226261398197,-118.4862216132216,7
47,2026-01-04,18,0,0.1013,medium,0.0743,1.36,I-580 W/B,37.80588259160722,-122.24443355827768,4
