hotspot_id,slot_date,slot_hour,crash_occurred,risk_score,risk_tier,baseline_rate,relative_risk,primary_road,center_lat,center_lng,district_id
942,2026-01-17,4,0,0.2161,critical,0.0215,10.0,I-110 N/B (HARBOR FREEWAY),33.92829160672486,-118.28029643856443,7
392,2026-01-17,16,0,0.1816,critical,0.109,1.67,SR-87 N/B,37.31973436187194,-121.89079824870194,4
3580,2026-01-17,15,0,0.168,critical,0.0935,1.8,BRISTOL STREET,33.7085082837342,-117.88879667346733,12
942,2026-01-17,5,0,0.1595,critical,0.0239,6.68,I-110 N/B (HARBOR FREEWAY),33.92829160672486,-118.28029643856443,7
107,2026-01-17,18,0,0.132,critical,0.0781,1.69,I-280 S/B,37.632394409988194,-122.44151435636522,4
392,2026-01-17,18,1,0.1283,critical,0.0904,1.42,SR-87 N/B,37.31973436187194,-121.89079824870194,4
289,2026-01-17,17,0,0.1263,critical,0.0928,1.36,I-680 NORTHBOUND,37.558019118436704,-121.9071397795469,4
838,2026-01-17,18,0,0.1239,critical,0.0862,1.44,US-101 S/B (HOLLYWOOD FREEWAY),34.118504929894414,-118.33935298131986,7
2053,2026-01-17,21,0,0.1236,critical,0.0165,7.48,CENTER ST,37.95215279904014,-121.28874891034202,10
771,2026-01-17,18,0,0.1211,high,0.0898,1.35,I-10 W/B (SAN BERNARDINO FREEWAY),34.07353378292629,-118.05059969289978,7
411,2026-01-17,18,0,0.1197,high,0.0781,1.53,I-680 S/B,37.36806180244952,-121.8442592874426,4
2475,2026-01-17,18,0,0.1197,high,0.0915,1.31,TULARE ST,36.743358259036825,-119.74054839197156,6
879,2026-01-17,18,0,0.1188,high,0.0785,1.51,I-10 W/B (SAN BERNARDINO FWY),34.068691824454206,-117.99498217445068,7
578,2026-01-17,18,0,0.1153,high,0.0778,1.48,SR-91 EASTBOUND,33.87111879176372,-117.7282664920772,12
1461,2026-01-17,18,1,0.1135,high,0.0793,1.43,I-880 S/B,37.675660952925085,-122.12101163641452,4
714,2026-01-17,18,0,0.1129,high,0.0983,1.15,I-405 N/B,34.0244146604954,-118.42414053461664,7
1808,2026-01-17,18,0,0.112,high,0.0886,1.26,SR-51 N/B,38.62499169315485,-121.4072268898208,3
2018,2026-01-17,18,0,0.112,high,0.0736,1.52,AIRPORT WY,37.96268278184855,-121.2750934968608,10
662,2026-01-17,18,0,0.1108,high,0.0956,1.16,SR-57 NORTHBOUND,33.83511338104545,-117.87685764884928,12
69,2026-01-17,1,0,0.1104,high,0.0712,1.55,US-101 S/B TO I-80 E/B,37.77006830977627,-122.40050661792,4
622,2026-01-17,18,1,0.1104,high,0.0748,1.48,I-10 E/B (SAN BERNARDINO FWY),34.08212143281051,-117.72075482353786,7
938,2026-01-17,18,0,0.1104,high,0.0758,1.46,I-110 N/B (HARBOR FREEWAY),33.951491356425535,-118.2807306913394,7
822,2026-01-17,18,0,0.1102,high,0.0749,1.47,I-10 E/B (SANTA MONICA FREEWAY),34.03586012079128,-118.28577783070324,7
62,2026-01-17,18,0,0.1101,high,0.0754,1.46,I-80 E/B,37.77590978451556,-122.40787564835524,4
738,2026-01-17,17,0,0.1094,high,0.1,1.09,US-101 N/B (VENTURA FREEWAY),34.18086708093162,-118.88804932797125,7
752,2026-01-17,13,0,0.1087,high,0.082,1.33,I-10 E/B (SAN BERNARDINO FREEWAY),34.07235022207169,-118.1373311414217,7
1546,2026-01-17,18,1,0.1086,high,0.0776,1.4,FOURTH ST,37.68040732023388,-121.76588922356709,4
914,2026-01-17,18,0,0.1077,high,0.0742,1.45,I-105 E/B (CENTURY FREEWAY),33.910344080065485,-118.17260992283462,7
3779,2026-01-17,18,0,0.1072,high,0.0737,1.46,IMPERIAL HWY,33.928993004666665,-118.35647468785794,7
373,2026-01-17,18,0,0.1071,high,0.0726,1.48,SR-87 S/B,37.33390731286239,-121.8950667489886,4
1367,2026-01-17,18,0,0.1071,high,0.0757,1.41,NUT TREE RD,38.36726927386784,-121.95843367133442,4
62,2026-01-17,17,0,0.1062,high,0.0894,1.19,I-80 E/B,37.77590978451556,-122.40787564835524,4
1458,2026-01-17,18,0,0.1058,high,0.0735,1.44,I-238 N/B,37.68977195977,-122.12531965403991,4
1299,2026-01-17,18,1,0.1056,high,0.0795,1.33,NORTH TEXAS STREET,38.25349369548508,-122.02997788766584,4
1863,2026-01-17,17,0,0.1055,high,0.0931,1.13,REDWOOD RD,37.69337387305138,-122.07629910711051,4
