hotspot_id,slot_date,slot_hour,crash_occurred,risk_score,risk_tier,baseline_rate,relative_risk,primary_road,center_lat,center_lng,district_id
745,2026-01-16,15,0,0.3709,critical,0.0991,3.74,I-210 W/B (FOOTHILL FREEWAY),34.14551108552336,-118.07958519279084,7.0
250,2026-01-16,17,0,0.2577,critical,0.1013,2.54,US-101 N/B,37.54584403425096,-122.29267996949302,3.0
250,2026-01-16,15,1,0.2434,critical,0.1013,2.4,US-101 N/B,37.54584403425096,-122.29267996949302,3.0
157,2026-01-16,18,0,0.2237,critical,0.1079,2.07,SR-242 N/B,37.99547167667793,-122.04030692700088,3.0
523,2026-01-16,13,0,0.2122,critical,0.1185,1.79,I-215 S/B,34.03176629578145,-117.3271114973548,7.0
362,2026-01-16,10,0,0.2079,critical,0.1411,1.47,US-101 N/B,37.40479706673547,-122.04974976216492,4.0
548,2026-01-16,17,0,0.1994,critical,0.1195,1.67,I-10 W/B,34.0627422950779,-117.28564968733627,7.0
380,2026-01-16,18,0,0.1889,critical,0.0965,1.96,SR-237 E/B,37.42010342172136,-121.94884435223044,4.0
615,2026-01-16,13,0,0.1846,critical,0.1013,1.82,I-10 E/B (SAN BERNARDINO FWY),34.068326732086085,-117.79354199105914,7.0
363,2026-01-16,16,1,0.1826,critical,0.1072,1.7,SR-237 W/B,37.4083323663902,-122.00083685872949,4.0
398,2026-01-16,18,0,0.1736,critical,0.1023,1.7,US-101 S/B,37.42953325924878,-122.1072338835328,4.0
192,2026-01-16,17,0,0.173,critical,0.1095,1.58,SR-65 N/B,38.79203186041489,-121.2942897465517,3.0
219,2026-01-16,17,0,0.173,critical,0.1102,1.57,SR-99 N/B,38.55017879406972,-121.474650969244,3.0
810,2026-01-16,18,0,0.1585,critical,0.079,2.01,SR-134 E/B (VENTURA FREEWAY),34.15175536115617,-118.28795862684902,7.0
76,2026-01-16,17,0,0.1584,critical,0.0987,1.61,I-680 N/B,37.91321573892839,-122.07097401981076,3.0
1106,2026-01-16,17,0,0.1584,critical,0.1154,1.37,I-8 W/B,32.77635500561791,-116.9975703279469,11.0
327,2026-01-16,18,0,0.1568,critical,0.0954,1.64,I-5 N/B,37.78032318564095,-121.31577844539156,3.0
750,2026-01-16,18,0,0.1536,critical,0.0936,1.64,SR-60 E/B (POMONA FREEWAY),34.03994510784322,-118.06391731587262,7.0
1565,2026-01-16,18,0,0.1519,critical,0.0914,1.66,SR-49 (GRASS VALLEY HIGHWAY),38.93875701174508,-121.10120762032746,3.0
518,2026-01-16,16,1,0.1516,critical,0.0967,1.57,SR-99 S/B,35.32506141511831,-119.03498594469652,6.0
799,2026-01-16,18,0,0.1512,critical,0.0879,1.72,I-5 S/B (GOLDEN STATE FREEWAY),34.124212170781576,-118.27009596248352,7.0
750,2026-01-16,17,0,0.1509,critical,0.0979,1.54,SR-60 E/B (POMONA FREEWAY),34.03994510784322,-118.06391731587262,7.0
3266,2026-01-16,17,1,0.15,critical,0.0976,1.54,AVENUE K,34.67423420951314,-118.1479259459079,7.0
1008,2026-01-16,18,1,0.15,critical,0.0872,1.72,I-5 S/B,33.19196229242276,-117.3669519746643,8.0
628,2026-01-16,17,0,0.1496,critical,0.1029,1.45,SR-57 N/B (ORANGE FWY),33.99720699520971,-117.8411256606868,7.0
3668,2026-01-16,17,0,0.1482,critical,0.0815,1.82,SR-91 W/B,33.87106419601549,-118.05415468538024,7.0
59,2026-01-16,17,0,0.1479,critical,0.0791,1.87,US-101 N/B,37.72543382956027,-122.39787920606844,3.0
