hotspot_id,slot_date,slot_hour,crash_occurred,risk_score,risk_tier,baseline_rate,relative_risk,primary_road,center_lat,center_lng,district_id
385,2026-01-15,8,0,0.4785,critical,0.1177,4.07,I-280 N/B,37.33520073625403,-122.05642369261338,4.0
53,2026-01-15,6,0,0.3865,critical,0.151,2.56,I-80 W/B,37.82797214346718,-122.3125239142691,3.0
4071,2026-01-15,16,0,0.344,critical,0.1173,2.93,WOODSIDE AVE,32.8598331592399,-116.92573009443832,11.0
871,2026-01-15,18,0,0.3177,critical,0.1088,2.92,I-10 W/B (SAN BERNARDINO FWY),34.07068096550457,-117.98459957621785,7.0
4082,2026-01-15,16,0,0.2551,critical,0.0989,2.58,SR-54 (JAMACHA RD),32.74087658946089,-116.93529064265408,11.0
3080,2026-01-15,17,0,0.2551,critical,0.1085,2.35,17TH STREET,33.75844852708818,-117.83066902368674,7.0
2022,2026-01-15,17,0,0.2404,critical,0.1013,2.37,AIRPORT WY,37.95445832014117,-121.27823680493827,3.0
3701,2026-01-15,16,1,0.2311,critical,0.1064,2.17,EL SEGUNDO BLVD.,33.91550286272068,-118.26620776502996,7.0
959,2026-01-15,17,0,0.183,critical,0.1073,1.71,I-405 S/B (SAN DIEGO FREEWAY),33.85666430546992,-118.28933824577484,7.0
351,2026-01-15,18,0,0.1742,critical,0.1131,1.54,I-880 N/B,37.48377533567249,-121.93474449635158,4.0
2679,2026-01-15,18,0,0.1739,critical,0.0975,1.78,BAKER ST,35.37932535601792,-118.99443689624358,6.0
192,2026-01-15,17,0,0.1724,critical,0.1095,1.57,SR-65 N/B,38.79203186041489,-121.2942897465517,3.0
731,2026-01-15,18,0,0.1714,critical,0.1091,1.57,I-10 W/B,34.02066437666503,-118.48293221485068,7.0
387,2026-01-15,18,0,0.1696,critical,0.102,1.66,I-280 S/B,37.3340168262225,-122.02831953938929,4.0
398,2026-01-15,18,0,0.1696,critical,0.1023,1.66,US-101 S/B,37.42953325924878,-122.1072338835328,4.0
392,2026-01-15,18,1,0.1693,critical,0.0904,1.87,SR-87 N/B,37.31973436187194,-121.89079824870194,4.0
32,2026-01-15,17,0,0.1656,critical,0.0974,1.7,US-101 S/B,38.43306861706008,-122.71891226121843,3.0
301,2026-01-15,14,0,0.1629,critical,0.096,1.7,I-880 N/B,37.63805006494627,-122.08727445731316,3.0
783,2026-01-15,16,0,0.1615,critical,0.0806,2.0,I-710 S/B (LONG BEACH FREEWAY),34.00315900783054,-118.17425914955597,7.0
3485,2026-01-15,18,0,0.1597,critical,0.0898,1.78,SANTA MONICA BL,34.093313101683194,-118.34926741942992,7.0
66,2026-01-15,18,1,0.1588,critical,0.079,2.01,I-80 E/B,37.77830367467608,-122.3974790818798,3.0
1067,2026-01-15,16,0,0.1585,critical,0.1139,1.39,I-805 S/B,32.86564411992969,-117.19128876428428,11.0
810,2026-01-15,18,0,0.1549,critical,0.079,1.96,SR-134 E/B (VENTURA FREEWAY),34.15175536115617,-118.28795862684902,7.0
27,2026-01-15,16,0,0.1541,critical,0.0975,1.58,US-101 N/B,38.36655330078752,-122.71474885729008,3.0
2101,2026-01-15,9,0,0.152,critical,0.1012,1.5,SR-17 N/B,37.16985234073102,-121.98431561063612,4.0
331,2026-01-15,6,0,0.1501,critical,0.0933,1.61,I-205 W/B,37.739953923122286,-121.53274980441093,3.0
673,2026-01-15,18,0,0.1499,critical,0.0955,1.57,SR-14 N/B,34.357550117367005,-118.50377142898849,7.0
720,2026-01-15,18,0,0.1499,critical,0.0944,1.59,I-405 S/B,34.00963471373235,-118.4203817594088,7.0
546,2026-01-15,16,0,0.1493,critical,0.0975,1.53,I-10 W/B,34.066606201597274,-117.26479480791464,7.0
628,2026-01-15,17,0,0.1492,critical,0.1029,1.45,SR-57 N/B (ORANGE FWY),33.99720699520971,-117.8411256606868,7.0
778,2026-01-15,15,0,0.1491,critical,0.0964,1.55,I-605 SOUTHBOUND,33.95794405148052,-118.08680734833374,7.0
3668,2026-01-15,17,0,0.149,critical,0.0815,1.83,SR-91 W/B,33.87106419601549,-118.05415468538024,7.0
107,2026-01-15,8,0,0.1486,critical,0.0886,1.68,I-280 S/B,37.632394409988194,-122.44151435636522,3.0
575,2026-01-15,18,0,0.1479,critical,0.0879,1.68,SR-91 EASTBOUND,33.86521746978056,-117.75940587090491,7.0
238,2026-01-15,8,0,0.1478,critical,0.0942,1.57,I-80 W/B,38.64833020006815,-121.369202070699,3.0
369,2026-01-15,15,0,0.1472,critical,0.0981,1.5,I-880 S/B,37.37050462122584,-121.90054235278876,4.0
3130,2026-01-15,17,1,0.1472,critical,0.1037,1.42,MAIN ST,33.782204414550044,-117.86913029809791,7.0
230,2026-01-15,17,0,0.1471,critical,0.1043,1.41,SR-99 N/B,38.54198782866921,-121.47779255502356,3.0
53,2026-01-15,8,0,0.1459,critical,0.0863,1.69,I-80 W/B,37.82797214346718,-122.3125239142691,3.0
2063,2026-01-15,17,1,0.1453,critical,0.0984,1.48,MAIN ST,37.95544774197923,-121.2393243140412,3.0
147,2026-01-15,18,1,0.145,critical,0.0794,1.83,US-101 S/B,37.988833408721646,-122.52953814009526,3.0
2529,2026-01-15,15,0,0.144,critical,0.0961,1.5,NIBLICK RD,35.61266623871993,-120.68247438217678,5.0
1117,2026-01-15,15,0,0.1435,critical,0.097,1.48,SR-15 N/B,32.69829502261619,-117.1244099356694,11.0
1141,2026-01-15,15,0,0.1435,critical,0.097,1.48,I-5 S/B,32.72905684413978,-117.16942262800444,11.0
392,2026-01-15,17,0,0.1432,critical,0.1122,1.28,SR-87 N/B,37.31973436187194,-121.89079824870194,4.0
179,2026-01-15,18,0,0.1429,critical,0.0802,1.78,I-580 E/B,37.7027859090899,-121.76707148446654,3.0
1102,2026-01-15,14,0,0.1423,critical,0.1073,1.33,SR-125 S/B,32.75948250396081,-117.0043411324493,11.0
