hotspot_id,slot_date,slot_hour,crash_occurred,risk_score,risk_tier,baseline_rate,relative_risk,primary_road,center_lat,center_lng,district_id
385,2026-01-14,8,0,0.48,critical,0.1177,4.08,I-280 N/B,37.33520073625403,-122.05642369261338,4
53,2026-01-14,6,0,0.4424,critical,0.151,2.93,I-80 W/B,37.82797214346718,-122.3125239142691,4
104,2026-01-14,15,0,0.3226,critical,0.0989,3.26,US-101 S/B,37.59035419830106,-122.36189351473872,4
3126,2026-01-14,17,0,0.3123,critical,0.0992,3.15,SR-22 WESTBOUND,33.77577343078437,-117.86210501844168,12
871,2026-01-14,18,0,0.3112,critical,0.1088,2.86,I-10 W/B (SAN BERNARDINO FWY),34.07068096550457,-117.98459957621785,7
475,2026-01-14,16,0,0.2988,critical,0.1277,2.34,SR-41 N/B,36.75126629178761,-119.7760990170088,6
577,2026-01-14,15,0,0.2593,critical,0.129,2.01,SR-91 EASTBOUND,33.86915248495226,-117.73864713079728,12
3080,2026-01-14,17,0,0.2551,critical,0.1085,2.35,17TH STREET,33.75844852708818,-117.83066902368674,12
1518,2026-01-14,17,1,0.2508,critical,0.1085,2.31,I-680 N/B,37.98251057853568,-122.06427332319596,4
249,2026-01-14,17,0,0.2462,critical,0.1179,2.09,US-101 N/B,37.53997734680946,-122.28532820290184,4
615,2026-01-14,13,0,0.2271,critical,0.1013,2.24,I-10 E/B (SAN BERNARDINO FWY),34.068326732086085,-117.79354199105914,7
523,2026-01-14,13,0,0.2123,critical,0.1185,1.79,I-215 S/B,34.03176629578145,-117.3271114973548,8
548,2026-01-14,17,0,0.1988,critical,0.1195,1.66,I-10 W/B,34.0627422950779,-117.28564968733627,8
187,2026-01-14,17,1,0.193,critical,0.1151,1.68,I-80 E/B,38.77090014189059,-121.25397669459534,3
363,2026-01-14,16,0,0.1819,critical,0.1072,1.7,SR-237 W/B,37.4083323663902,-122.00083685872949,4
332,2026-01-14,17,0,0.1808,critical,0.1079,1.68,SR-85 S/B,37.25250941401004,-121.95378124681204,4
3776,2026-01-14,18,0,0.18,critical,0.0806,2.23,INGLEWOOD AVE,33.93538058362292,-118.36352173549336,7
577,2026-01-14,18,0,0.1785,critical,0.0968,1.84,SR-91 EASTBOUND,33.86915248495226,-117.73864713079728,12
1093,2026-01-14,18,0,0.1717,critical,0.0971,1.77,I-15 S/B,32.78540300502033,-117.11824167732448,11
337,2026-01-14,18,0,0.1702,critical,0.1133,1.5,I-280 N/B,37.32799417006896,-121.887733721425,4
652,2026-01-14,16,0,0.1694,critical,0.1142,1.48,SR-57 SOUTHBOUND,33.82028075803024,-117.87316811956408,12
3776,2026-01-14,17,0,0.1672,critical,0.0806,2.07,INGLEWOOD AVE,33.93538058362292,-118.36352173549336,7
387,2026-01-14,18,0,0.1658,critical,0.102,1.63,I-280 S/B,37.3340168262225,-122.02831953938929,4
398,2026-01-14,18,0,0.1658,critical,0.1023,1.62,US-101 S/B,37.42953325924878,-122.1072338835328,4
32,2026-01-14,17,0,0.1656,critical,0.0974,1.7,US-101 S/B,38.43306861706008,-122.71891226121843,4
648,2026-01-14,8,1,0.1627,critical,0.1038,1.57,I-5 S/B,33.85534246226136,-117.97420819206592,12
783,2026-01-14,16,0,0.1615,critical,0.0806,2.0,I-710 S/B (LONG BEACH FREEWAY),34.00315900783054,-118.17425914955597,7
76,2026-01-14,17,0,0.1578,critical,0.0987,1.6,I-680 N/B,37.91321573892839,-122.07097401981076,4
160,2026-01-14,18,0,0.1558,critical,0.1016,1.53,SR-4 E/B,38.0084285218505,-122.01633092758996,4
229,2026-01-14,6,0,0.1534,critical,0.0791,1.94,SR-99 N/B,38.53612498646853,-121.4703786014146,3
40,2026-01-14,6,0,0.1523,critical,0.0912,1.67,I-80 E/B,37.82451288147054,-122.29474158800733,4
100,2026-01-14,15,0,0.149,critical,0.0982,1.52,I-80 E/B,37.87497196577323,-122.30470407566952,4
112,2026-01-14,15,0,0.148,critical,0.1022,1.45,US-101 S/B,37.60206726026106,-122.37660597250414,4
332,2026-01-14,15,0,0.1472,critical,0.0981,1.5,SR-85 S/B,37.25250941401004,-121.95378124681204,4
577,2026-01-14,16,0,0.147,critical,0.0968,1.52,SR-91 EASTBOUND,33.86915248495226,-117.73864713079728,12
53,2026-01-14,8,0,0.1466,critical,0.0863,1.7,I-80 W/B,37.82797214346718,-122.3125239142691,4
717,2026-01-14,18,0,0.1463,critical,0.095,1.54,I-10 E/B,34.028768309937455,-118.441544377354,7
2475,2026-01-14,18,0,0.1462,critical,0.0915,1.6,TULARE ST,36.743358259036825,-119.74054839197156,6
237,2026-01-14,8,0,0.1458,critical,0.0879,1.66,I-80 W/B,38.65651459028767,-121.36604653430216,3
793,2026-01-14,8,0,0.1449,critical,0.0953,1.52,I-605 SOUTHBOUND,33.98314641269947,-118.0768335019316,7
363,2026-01-14,17,1,0.1445,critical,0.1123,1.29,SR-237 W/B,37.4083323663902,-122.00083685872949,4
685,2026-01-14,17,0,0.1445,critical,0.0902,1.6,US-101 N/B (VENTURA FREEWAY),34.16884751839199,-118.59689273772132,7
1393,2026-01-14,17,0,0.1445,critical,0.1032,1.4,US-101 N/B,37.9021532067726,-122.5137695388498,4
519,2026-01-14,17,0,0.1444,critical,0.079,1.83,SR-99 S/B,35.36262681851439,-119.03945780183837,6
799,2026-01-14,18,0,0.1442,critical,0.0879,1.64,I-5 S/B (GOLDEN STATE FREEWAY),34.124212170781576,-118.27009596248352,7
237,2026-01-14,6,1,0.1438,critical,0.0879,1.64,I-80 W/B,38.65651459028767,-121.36604653430216,3
1102,2026-01-14,14,0,0.1429,critical,0.1073,1.33,SR-125 S/B,32.75948250396081,-117.0043411324493,11
1518,2026-01-14,18,0,0.1429,critical,0.0814,1.76,I-680 N/B,37.98251057853568,-122.06427332319596,4
2145,2026-01-14,18,1,0.1429,critical,0.0938,1.52,SR-237 W/B,37.40597575968504,-122.01123191656602,4
3006,2026-01-14,15,0,0.1419,critical,0.1093,1.3,NOGALES STREET,33.98731487408531,-117.89304255098658,7
57,2026-01-14,17,0,0.1412,critical,0.0922,1.53,I-80 W/B,37.83274535811673,-122.29170201637908,4
885,2026-01-14,15,0,0.141,critical,0.1025,1.38,I-405 SOUTHBOUND,33.68723062637835,-117.87808978071892,12
391,2026-01-14,15,1,0.1405,critical,0.0906,1.55,I-280 S/B,37.3173878857265,-121.90119417232135,4
363,2026-01-14,18,0,0.1404,critical,0.0817,1.72,SR-237 W/B,37.4083323663902,-122.00083685872949,4
4215,2026-01-14,8,0,0.14,critical,0.095,1.47,HOLLISTER AVE,34.43897949773864,-119.78727219054277,5
2143,2026-01-14,17,0,0.1399,critical,0.0898,1.56,EVELYN AV,37.378849704411984,-122.03078505181236,4
742,2026-01-14,17,0,0.1398,critical,0.1054,1.33,I-210 W/B (FOOTHILL FREEWAY),34.150301998321964,-118.13522294659782,7
2606,2026-01-14,17,0,0.1394,critical,0.1043,1.34,SR-65,36.32541585782339,-119.13181933459538,6
391,2026-01-14,16,1,0.1384,critical,0.0906,1.53,I-280 S/B,37.3173878857265,-121.90119417232135,4
387,2026-01-14,17,0,0.1382,critical,0.0923,1.5,I-280 S/B,37.3340168262225,-122.02831953938929,4
62,2026-01-14,17,0,0.1378,critical,0.0894,1.54,I-80 E/B,37.77590978451556,-122.40787564835524,4
112,2026-01-14,17,0,0.1378,critical,0.0889,1.55,US-101 S/B,37.60206726026106,-122.37660597250414,4
160,2026-01-14,17,1,0.1378,critical,0.0894,1.54,SR-4 E/B,38.0084285218505,-122.01633092758996,4
1676,2026-01-14,17,0,0.1378,critical,0.079,1.74,23RD AVE,38.53026112932157,-121.46296516411074,3
1695,2026-01-14,17,0,0.1378,critical,0.079,1.74,WINDING WAY,38.64478621748607,-121.35120548939196,3
391,2026-01-14,18,0,0.1378,critical,0.0802,1.72,I-280 S/B,37.3173878857265,-121.90119417232135,4
56,2026-01-14,17,0,0.1366,critical,0.0951,1.44,I-80 W/B,37.84682300250585,-122.296034981633,4
106,2026-01-14,16,0,0.1361,critical,0.079,1.72,US-101 N/B,37.61962935907913,-122.39867823231,4
56,2026-01-14,16,0,0.136,critical,0.1131,1.2,I-80 W/B,37.84682300250585,-122.296034981633,4
3363,2026-01-14,8,0,0.1357,critical,0.0893,1.52,I-210 E/B (FOOTHILL FREEWAY),34.22292772244478,-118.24069177502072,7
717,2026-01-14,19,0,0.1357,critical,0.1068,1.27,I-10 E/B,34.028768309937455,-118.441544377354,7
290,2026-01-14,17,0,0.1349,critical,0.0958,1.41,I-580 EASTBOUND,37.69931864714506,-122.01683735594106,4
914,2026-01-14,16,0,0.1347,critical,0.0903,1.49,I-105 E/B (CENTURY FREEWAY),33.910344080065485,-118.17260992283462,7
104,2026-01-14,8,0,0.1344,critical,0.0806,1.67,US-101 S/B,37.59035419830106,-122.36189351473872,4
104,2026-01-14,17,0,0.1344,critical,0.0879,1.53,US-101 S/B,37.59035419830106,-122.36189351473872,4
830,2026-01-14,17,0,0.1344,critical,0.0922,1.46,I-10 W/B (SANTA MONICA FREEWAY),34.03148337371071,-118.26836608900103,7
667,2026-01-14,17,0,0.1341,critical,0.0909,1.47,I-5 NORTHBOUND,33.77379769528361,-117.87246824061396,12
288,2026-01-14,17,0,0.1338,critical,0.0787,1.7,I-680 NORTHBOUND,37.56626620648827,-121.90406987360912,4
765,2026-01-14,15,0,0.1336,critical,0.0791,1.69,I-605 S/B,34.01873848113085,-118.0531540454507,7
41,2026-01-14,15,0,0.1333,critical,0.0909,1.47,I-580 E/B,37.811734233029824,-122.25180374318556,4
57,2026-01-14,15,1,0.1333,critical,0.0922,1.45,I-80 W/B,37.83274535811673,-122.29170201637908,4
378,2026-01-14,8,0,0.1328,critical,0.0777,1.71,SR-237 W/B,37.42480624726713,-121.92803932412797,4
475,2026-01-14,6,0,0.132,critical,0.0841,1.57,SR-41 N/B,36.75126629178761,-119.7760990170088,6
679,2026-01-14,16,0,0.1316,critical,0.0788,1.67,I-5 N/B (GOLDEN STATE FREEWAY),34.26242601623592,-118.43586061295024,7
