hotspot_id,slot_date,slot_hour,crash_occurred,risk_score,risk_tier,baseline_rate,relative_risk,primary_road,center_lat,center_lng,district_id
107,2026-01-17,18,0,0.132,critical,0.0781,1.69,I-280 S/B,37.632394409988194,-122.44151435636522,3.0
289,2026-01-17,17,0,0.1263,critical,0.0928,1.36,I-680 NORTHBOUND,37.558019118436704,-121.9071397795469,3.0
2053,2026-01-17,21,0,0.1236,critical,0.0165,7.48,CENTER ST,37.95215279904014,-121.28874891034202,3.0
1461,2026-01-17,18,1,0.1135,critical,0.0793,1.43,I-880 S/B,37.675660952925085,-122.12101163641452,3.0
1808,2026-01-17,18,0,0.112,critical,0.0886,1.26,SR-51 N/B,38.62499169315485,-121.4072268898208,3.0
2018,2026-01-17,18,0,0.112,critical,0.0736,1.52,AIRPORT WY,37.96268278184855,-121.2750934968608,3.0
69,2026-01-17,1,0,0.1104,critical,0.0712,1.55,US-101 S/B TO I-80 E/B,37.77006830977627,-122.40050661792,3.0
62,2026-01-17,18,0,0.1101,critical,0.0754,1.46,I-80 E/B,37.77590978451556,-122.40787564835524,3.0
1546,2026-01-17,18,1,0.1086,critical,0.0776,1.4,FOURTH ST,37.68040732023388,-121.76588922356709,3.0
1367,2026-01-17,18,0,0.1071,critical,0.0757,1.41,NUT TREE RD,38.36726927386784,-121.95843367133442,3.0
62,2026-01-17,17,0,0.1062,critical,0.0894,1.19,I-80 E/B,37.77590978451556,-122.40787564835524,3.0
1458,2026-01-17,18,0,0.1058,critical,0.0735,1.44,I-238 N/B,37.68977195977,-122.12531965403991,3.0
1299,2026-01-17,18,1,0.1056,critical,0.0795,1.33,NORTH TEXAS STREET,38.25349369548508,-122.02997788766584,3.0
1863,2026-01-17,17,0,0.1055,critical,0.0931,1.13,REDWOOD RD,37.69337387305138,-122.07629910711051,3.0
171,2026-01-17,18,0,0.1031,critical,0.0703,1.47,SR-4 E/B,38.01680948469543,-121.87911725375317,3.0
1671,2026-01-17,18,0,0.1025,critical,0.0744,1.38,47TH AVE,38.508010877133984,-121.46183704037465,3.0
2082,2026-01-17,18,0,0.1023,critical,0.0718,1.42,TRACY BLVD,37.73843471657866,-121.43736486614154,3.0
1468,2026-01-17,17,0,0.1021,critical,0.0819,1.25,CASTRO VALLEY BLVD,37.69100702246669,-122.08671589360328,3.0
1382,2026-01-17,17,0,0.1018,critical,0.0915,1.11,W COURT ST,38.68221159066719,-121.7910778773882,3.0
