hotspot_id,slot_date,slot_hour,crash_occurred,risk_score,risk_tier,baseline_rate,relative_risk,primary_road,center_lat,center_lng,district_id
103,2026-01-06,17,0,0.3416,critical,0.099,3.45,US-101 N/B,37.58340849347539,-122.32641710045758,3.0
201,2026-01-06,14,0,0.2296,critical,0.0989,2.32,I-5 S/B,38.57947612103728,-121.51173123242788,3.0
157,2026-01-06,18,0,0.2139,critical,0.1079,1.98,SR-242 N/B,37.99547167667793,-122.04030692700088,3.0
242,2026-01-06,18,1,0.1883,critical,0.1028,1.83,SR-51 S/B,38.63550100267892,-121.3935040335774,3.0
176,2026-01-06,18,0,0.1825,critical,0.0965,1.89,I-580 WESTBOUND,37.7028851441023,-121.9009016904396,3.0
1767,2026-01-06,18,0,0.1739,critical,0.0962,1.81,ANTELOPE RD,38.70561048449183,-121.34710150390592,3.0
176,2026-01-06,17,0,0.1656,critical,0.0965,1.72,I-580 WESTBOUND,37.7028851441023,-121.9009016904396,3.0
253,2026-01-06,8,0,0.1653,critical,0.0906,1.83,SR-92 W/B,37.55170972467853,-122.30003221490276,3.0
176,2026-01-06,15,0,0.1564,critical,0.0965,1.62,I-580 WESTBOUND,37.7028851441023,-121.9009016904396,3.0
201,2026-01-06,18,0,0.1552,critical,0.0913,1.7,I-5 S/B,38.57947612103728,-121.51173123242788,3.0
100,2026-01-06,15,0,0.149,critical,0.0982,1.52,I-80 E/B,37.87497196577323,-122.30470407566952,3.0
237,2026-01-06,8,0,0.1458,critical,0.0879,1.66,I-80 W/B,38.65651459028767,-121.36604653430216,3.0
244,2026-01-06,17,1,0.1458,critical,0.1057,1.38,SR-51 S/B,38.61448070979348,-121.42094581728452,3.0
28,2026-01-06,17,0,0.1446,critical,0.1027,1.41,US-101 S/B,38.46099886638162,-122.72772188581696,3.0
237,2026-01-06,6,0,0.1438,critical,0.0879,1.64,I-80 W/B,38.65651459028767,-121.36604653430216,3.0
147,2026-01-06,18,0,0.1415,critical,0.0794,1.78,US-101 S/B,37.988833408721646,-122.52953814009526,3.0
1326,2026-01-06,18,0,0.1405,critical,0.088,1.6,I-80 E/B,38.25221398741645,-122.06880615578524,3.0
179,2026-01-06,18,0,0.1395,critical,0.0802,1.74,I-580 E/B,37.7027859090899,-121.76707148446654,3.0
157,2026-01-06,15,0,0.1382,critical,0.0789,1.75,SR-242 N/B,37.99547167667793,-122.04030692700088,3.0
179,2026-01-06,17,0,0.1378,critical,0.0896,1.54,I-580 E/B,37.7027859090899,-121.76707148446654,3.0
1839,2026-01-06,17,1,0.1378,critical,0.0788,1.75,SR-99,39.1128886062392,-121.6358171671591,3.0
1298,2026-01-06,8,0,0.1371,critical,0.0786,1.74,AIR BASE PARKWAY,38.269910155287775,-122.02382053798988,3.0
1735,2026-01-06,8,0,0.1365,critical,0.0868,1.57,WATT AVE,38.668238894967175,-121.3808896635522,3.0
13,2026-01-06,6,0,0.1341,critical,0.0833,1.61,I-80 W/B,38.22391541344354,-122.1272994848431,3.0
288,2026-01-06,17,0,0.1338,critical,0.0787,1.7,I-680 NORTHBOUND,37.56626620648827,-121.90406987360912,3.0
194,2026-01-06,8,0,0.1331,critical,0.0766,1.74,I-80 W/B,38.74405309605592,-121.27407957144968,3.0
314,2026-01-06,17,0,0.1327,critical,0.0881,1.51,SR-4 E/B,37.96136987698192,-121.24669376170104,3.0
111,2026-01-06,18,0,0.1306,critical,0.0766,1.71,US-101 S/B,37.60792229262618,-122.38396291621471,3.0
141,2026-01-06,8,0,0.1298,critical,0.0849,1.53,I-880 S/B,37.69326985248514,-122.14309251068474,3.0
1599,2026-01-06,17,0,0.1298,critical,0.0913,1.42,FEATHER RIVER BLVD,39.12462166302584,-121.58279805577548,3.0
1764,2026-01-06,8,0,0.1297,high,0.0798,1.62,WALERGA RD,38.71733081350786,-121.36195124014068,3.0
288,2026-01-06,16,1,0.1297,high,0.0926,1.4,I-680 NORTHBOUND,37.56626620648827,-121.90406987360912,3.0
297,2026-01-06,8,0,0.1296,high,0.0842,1.54,I-880 N/B,37.61217209122324,-122.06826257885092,3.0
237,2026-01-06,18,0,0.1294,high,0.0811,1.6,I-80 W/B,38.65651459028767,-121.36604653430216,3.0
304,2026-01-06,18,0,0.1288,high,0.0811,1.59,SR-120 E/B,37.78687407001248,-121.21709224213726,3.0
1628,2026-01-06,8,0,0.1285,high,0.0808,1.59,STOCKTON BLVD,38.47866801473501,-121.42478568969965,3.0
1620,2026-01-06,16,0,0.1273,high,0.0788,1.61,SHELDON RD,38.43878223813384,-121.4014463689413,3.0
1839,2026-01-06,16,0,0.1273,high,0.0788,1.62,SR-99,39.1128886062392,-121.6358171671591,3.0
157,2026-01-06,16,0,0.1271,high,0.0955,1.33,SR-242 N/B,37.99547167667793,-122.04030692700088,3.0
1298,2026-01-06,17,0,0.1266,high,0.0786,1.61,AIR BASE PARKWAY,38.269910155287775,-122.02382053798988,3.0
165,2026-01-06,8,0,0.1258,high,0.0823,1.53,I-680 N/B,37.89912808188281,-122.06666263003504,3.0
1699,2026-01-06,8,0,0.1258,high,0.0765,1.64,WINDING WAY,38.64246619140741,-121.3617818377835,3.0
1798,2026-01-06,17,0,0.1258,high,0.0792,1.59,US-50 W/B,38.55936454330024,-121.3647659237274,3.0
237,2026-01-06,7,1,0.1251,high,0.1047,1.19,I-80 W/B,38.65651459028767,-121.36604653430216,3.0
218,2026-01-06,18,0,0.1251,high,0.0749,1.67,SR-51 N/B,38.566559251353496,-121.46836611855416,3.0
1430,2026-01-06,18,0,0.124,high,0.0778,1.59,GRAND AV,37.65951549530892,-122.42207180186664,3.0
306,2026-01-06,16,0,0.1234,high,0.0868,1.42,SR-99 N/B,37.77365168637701,-121.17401947594897,3.0
1506,2026-01-06,8,0,0.1231,high,0.0819,1.5,CONCORD AVE,37.97902416081335,-122.0464447107916,3.0
1704,2026-01-06,8,0,0.1228,high,0.086,1.43,WATT AVE,38.64600863588375,-121.37977724844156,3.0
295,2026-01-06,17,0,0.1228,high,0.0778,1.58,I-880 S/B,37.64392601010386,-122.09463128045245,3.0
176,2026-01-06,16,1,0.1213,high,0.0804,1.51,I-580 WESTBOUND,37.7028851441023,-121.9009016904396,3.0
1906,2026-01-06,8,0,0.1206,high,0.0743,1.62,STATE ROUTE 99 (NORTHBOUND),37.556887110475216,-120.92006363829124,3.0
157,2026-01-06,17,1,0.1206,high,0.0747,1.61,SR-242 N/B,37.99547167667793,-122.04030692700088,3.0
2027,2026-01-06,18,0,0.1197,high,0.0857,1.4,CENTER ST,37.95807121209932,-121.2961187801069,3.0
13,2026-01-06,17,0,0.1195,high,0.0796,1.5,I-80 W/B,38.22391541344354,-122.1272994848431,3.0
234,2026-01-06,7,0,0.1192,high,0.0887,1.34,I-80 E/B,38.56546820320976,-121.64261743852036,3.0
1599,2026-01-06,18,0,0.1188,high,0.0747,1.59,FEATHER RIVER BLVD,39.12462166302584,-121.58279805577548,3.0
1599,2026-01-06,15,1,0.1187,high,0.0955,1.24,FEATHER RIVER BLVD,39.12462166302584,-121.58279805577548,3.0
103,2026-01-06,8,0,0.117,high,0.0717,1.63,US-101 N/B,37.58340849347539,-122.32641710045758,3.0
1572,2026-01-06,15,0,0.1167,high,0.0862,1.35,LATROBE RD,38.64623986927792,-121.06949264343665,3.0
49,2026-01-06,15,0,0.1166,high,0.0773,1.51,I-80 E/B,37.86089853888113,-122.3003690012847,3.0
201,2026-01-06,15,0,0.1166,high,0.0761,1.53,I-5 S/B,38.57947612103728,-121.51173123242788,3.0
1635,2026-01-06,8,0,0.1163,high,0.0714,1.63,WILBUR WAY,38.47744077709646,-121.3962674941292,3.0
1714,2026-01-06,8,0,0.1163,high,0.0716,1.62,HILLSDALE BLVD,38.6646984836329,-121.362890435647,3.0
1804,2026-01-06,8,0,0.1163,high,0.0729,1.59,I-80 E/B,38.64136295309654,-121.40092417653818,3.0
2029,2026-01-06,8,0,0.1163,high,0.0707,1.64,OAK ST,37.960377414045375,-121.28560669951206,3.0
1351,2026-01-06,17,0,0.1162,high,0.0765,1.52,SONOMA BL,38.11212373807347,-122.25504959209076,3.0
1791,2026-01-06,17,0,0.1162,high,0.0767,1.52,WATT AVE,38.6155876777401,-121.38181859632486,3.0
1898,2026-01-06,17,0,0.1162,high,0.0774,1.5,SISK RD,37.6926738363528,-121.06058999176716,3.0
1973,2026-01-06,18,0,0.1162,high,0.0714,1.63,HAMMER LN,38.01923992742678,-121.29200821879736,3.0
1495,2026-01-06,17,0,0.116,high,0.0805,1.44,THIRD ST,37.9747927225017,-122.52517412142932,3.0
44,2026-01-06,18,0,0.116,high,0.071,1.63,I-580 W/B,37.82689840979041,-122.28432997686583,3.0
240,2026-01-06,15,0,0.1156,high,0.0773,1.5,I-80 E/B,38.677521452767664,-121.33857331857708,3.0
49,2026-01-06,16,0,0.1149,high,0.0773,1.49,I-80 E/B,37.86089853888113,-122.3003690012847,3.0
71,2026-01-06,16,0,0.1149,high,0.0772,1.49,US-101 S/B,37.80613924473791,-122.47288844820211,3.0
100,2026-01-06,16,0,0.1149,high,0.0774,1.48,I-80 E/B,37.87497196577323,-122.30470407566952,3.0
111,2026-01-06,16,0,0.1149,high,0.0766,1.5,US-101 S/B,37.60792229262618,-122.38396291621471,3.0
240,2026-01-06,18,1,0.1147,high,0.0818,1.4,I-80 E/B,38.677521452767664,-121.33857331857708,3.0
147,2026-01-06,15,0,0.1146,high,0.0635,1.8,US-101 S/B,37.988833408721646,-122.52953814009526,3.0
248,2026-01-06,18,0,0.1141,high,0.0706,1.62,SR-92 W/B,37.55409162305644,-122.28964831800648,3.0
1764,2026-01-06,18,0,0.1135,high,0.0704,1.61,WALERGA RD,38.71733081350786,-121.36195124014068,3.0
2029,2026-01-06,16,0,0.1133,high,0.0804,1.41,OAK ST,37.960377414045375,-121.28560669951206,3.0
165,2026-01-06,15,0,0.1132,high,0.0736,1.54,I-680 N/B,37.89912808188281,-122.06666263003504,3.0
1721,2026-01-06,18,0,0.113,high,0.0551,2.05,FAIR OAKS BLVD,38.63537157970053,-121.3257889857519,3.0
147,2026-01-06,16,1,0.1129,high,0.0635,1.78,US-101 S/B,37.988833408721646,-122.52953814009526,3.0
1908,2026-01-06,17,0,0.1128,high,0.0735,1.54,STATE ROUTE 99 (NORTHBOUND),37.61659055156752,-120.99345644236618,3.0
242,2026-01-06,15,0,0.1122,high,0.0748,1.5,SR-51 S/B,38.63550100267892,-121.3935040335774,3.0
189,2026-01-06,17,1,0.1121,high,0.0708,1.58,SR-99 S/B,38.45872805155568,-121.4131141761268,3.0
189,2026-01-06,15,0,0.112,high,0.0797,1.41,SR-99 S/B,38.45872805155568,-121.4131141761268,3.0
222,2026-01-06,16,0,0.1115,high,0.0736,1.51,I-5 S/B,38.60989653207884,-121.50973064542778,3.0
237,2026-01-06,17,0,0.1112,high,0.071,1.57,I-80 W/B,38.65651459028767,-121.36604653430216,3.0
2023,2026-01-06,15,0,0.1111,high,0.0786,1.41,HARDING WY,37.96629550922697,-121.2929771109072,3.0
2030,2026-01-06,15,0,0.1111,high,0.0783,1.42,SR-99 N/B,37.96959387683225,-121.2435471618547,3.0
1798,2026-01-06,7,0,0.111,high,0.0941,1.18,US-50 W/B,38.55936454330024,-121.3647659237274,3.0
1361,2026-01-06,17,0,0.1103,high,0.0725,1.52,US-101 N/B,38.388729317540346,-122.71613607208413,3.0
1654,2026-01-06,17,0,0.1103,high,0.0729,1.51,ELKHORN BLVD,38.68469618980084,-121.44230705090511,3.0
1714,2026-01-06,17,1,0.1103,high,0.0716,1.54,HILLSDALE BLVD,38.6646984836329,-121.362890435647,3.0
1732,2026-01-06,17,0,0.1103,high,0.0718,1.54,DON JULIO BLVD,38.67642212623269,-121.37773466589468,3.0
1867,2026-01-06,17,0,0.1103,high,0.0707,1.56,DUBLIN BL,37.704063790862456,-121.92912630883374,3.0
1935,2026-01-06,17,0,0.1103,high,0.0726,1.52,W MONTE VISTA AV,37.51875078640763,-120.8865551793881,3.0
1941,2026-01-06,17,0,0.1103,high,0.0727,1.52,STATE ROUTE 99 (SOUTHBOUND),37.66288691515369,-121.02385555787713,3.0
1361,2026-01-06,8,1,0.1101,high,0.0687,1.6,US-101 N/B,38.388729317540346,-122.71613607208413,3.0
1654,2026-01-06,8,0,0.1101,high,0.0662,1.66,ELKHORN BLVD,38.68469618980084,-121.44230705090511,3.0
1711,2026-01-06,8,0,0.1101,high,0.07,1.57,WALERGA RD,38.67288187973936,-121.3597337746024,3.0
1819,2026-01-06,8,0,0.1101,high,0.0663,1.66,US-50 W/B,38.58145620517767,-121.29818368089882,3.0
71,2026-01-06,17,0,0.11,high,0.0839,1.31,US-101 S/B,37.80613924473791,-122.47288844820211,3.0
100,2026-01-06,17,0,0.11,high,0.0833,1.32,I-80 E/B,37.87497196577323,-122.30470407566952,3.0
1332,2026-01-06,18,0,0.1099,high,0.0688,1.6,TRANCAS ST,38.31916573225925,-122.3024045762338,3.0
1351,2026-01-06,18,0,0.1099,high,0.0663,1.66,SONOMA BL,38.11212373807347,-122.25504959209076,3.0
1490,2026-01-06,18,0,0.1099,high,0.0667,1.65,MANUEL T FREITAS PKWY,38.00868633217574,-122.5412899179127,3.0
1495,2026-01-06,18,0,0.1099,high,0.0701,1.57,THIRD ST,37.9747927225017,-122.52517412142932,3.0
1633,2026-01-06,18,0,0.1099,high,0.0675,1.63,GERBER RD,38.48563536249736,-121.39311985882388,3.0
1758,2026-01-06,18,0,0.1099,high,0.0679,1.62,ANTELOPE RD,38.70206765025358,-121.3290932810072,3.0
1845,2026-01-06,18,0,0.1099,high,0.0662,1.66,9TH AV,37.56343811364568,-122.31473814139623,3.0
1935,2026-01-06,18,0,0.1099,high,0.0671,1.64,W MONTE VISTA AV,37.51875078640763,-120.8865551793881,3.0
1949,2026-01-06,18,0,0.1099,high,0.0683,1.61,HAMMER LN,38.02053627932442,-121.3204167048668,3.0
2029,2026-01-06,18,1,0.1099,high,0.0675,1.63,OAK ST,37.960377414045375,-121.28560669951206,3.0
73,2026-01-06,8,0,0.1094,high,0.066,1.66,SR-24 E/B,37.8883827124092,-122.14708067921777,3.0
90,2026-01-06,8,0,0.1094,high,0.0656,1.67,I-80 E/B,37.96998341425101,-122.31727370655122,3.0
145,2026-01-06,8,0,0.1094,high,0.0667,1.64,US-101 S/B,38.01690840383466,-122.53826935748292,3.0
201,2026-01-06,8,0,0.1094,high,0.0685,1.6,I-5 S/B,38.57947612103728,-121.51173123242788,3.0
295,2026-01-06,15,0,0.1094,high,0.0721,1.52,I-880 S/B,37.64392601010386,-122.09463128045245,3.0
88,2026-01-06,16,0,0.1091,high,0.0731,1.49,I-80 E/B,37.93124454917184,-122.32205492724984,3.0
194,2026-01-06,16,1,0.1091,high,0.0726,1.5,I-80 W/B,38.74405309605592,-121.27407957144968,3.0
194,2026-01-06,15,0,0.109,high,0.0847,1.29,I-80 W/B,38.74405309605592,-121.27407957144968,3.0
1304,2026-01-06,15,0,0.1089,high,0.0756,1.44,TABOR AVENUE,38.26516799141577,-122.04477842471702,3.0
1315,2026-01-06,15,0,0.1089,high,0.0777,1.4,HWY 12,38.24528475932604,-122.03305573888224,3.0
1361,2026-01-06,15,0,0.1089,high,0.0764,1.43,US-101 N/B,38.388729317540346,-122.71613607208413,3.0
1628,2026-01-06,15,0,0.1089,high,0.0769,1.42,STOCKTON BLVD,38.47866801473501,-121.42478568969965,3.0
1735,2026-01-06,15,0,0.1089,high,0.0776,1.4,WATT AVE,38.668238894967175,-121.3808896635522,3.0
1908,2026-01-06,15,0,0.1089,high,0.0776,1.4,STATE ROUTE 99 (NORTHBOUND),37.61659055156752,-120.99345644236618,3.0
248,2026-01-06,8,0,0.1087,high,0.0664,1.64,SR-92 W/B,37.55409162305644,-122.28964831800648,3.0
1908,2026-01-06,8,0,0.1087,high,0.0653,1.66,STATE ROUTE 99 (NORTHBOUND),37.61659055156752,-120.99345644236618,3.0
306,2026-01-06,17,0,0.1087,high,0.0827,1.32,SR-99 N/B,37.77365168637701,-121.17401947594897,3.0
28,2026-01-06,18,0,0.1084,high,0.0703,1.54,US-101 S/B,38.46099886638162,-122.72772188581696,3.0
49,2026-01-06,18,0,0.1084,high,0.0687,1.58,I-80 E/B,37.86089853888113,-122.3003690012847,3.0
110,2026-01-06,18,0,0.1084,high,0.0679,1.6,US-101 S/B,37.63372458606421,-122.40301381701649,3.0
145,2026-01-06,18,1,0.1084,high,0.0667,1.63,US-101 S/B,38.01690840383466,-122.53826935748292,3.0
163,2026-01-06,18,0,0.1084,high,0.0684,1.58,SR-4 E/B,38.02610808711491,-121.97142754035568,3.0
189,2026-01-06,18,0,0.1084,high,0.0664,1.63,SR-99 S/B,38.45872805155568,-121.4131141761268,3.0
222,2026-01-06,18,0,0.1084,high,0.0693,1.56,I-5 S/B,38.60989653207884,-121.50973064542778,3.0
244,2026-01-06,18,0,0.1084,high,0.0661,1.64,SR-51 S/B,38.61448070979348,-121.42094581728452,3.0
88,2026-01-06,8,0,0.1081,high,0.0654,1.65,I-80 E/B,37.93124454917184,-122.32205492724984,3.0
1758,2026-01-06,16,1,0.1073,medium,0.0769,1.39,ANTELOPE RD,38.70206765025358,-121.3290932810072,3.0
1973,2026-01-06,16,0,0.1073,medium,0.0756,1.42,HAMMER LN,38.01923992742678,-121.29200821879736,3.0
103,2026-01-06,18,0,0.1071,medium,0.0649,1.65,US-101 N/B,37.58340849347539,-122.32641710045758,3.0
165,2026-01-06,18,0,0.1071,medium,0.0649,1.65,I-680 N/B,37.89912808188281,-122.06666263003504,3.0
1464,2026-01-06,18,0,0.1065,medium,0.0596,1.79,STANTON AVENUE,37.69687936575237,-122.09407644946754,3.0
1941,2026-01-06,18,1,0.1065,medium,0.0598,1.78,STATE ROUTE 99 (SOUTHBOUND),37.66288691515369,-121.02385555787713,3.0
2023,2026-01-06,18,1,0.1062,medium,0.0604,1.76,HARDING WY,37.96629550922697,-121.2929771109072,3.0
1326,2026-01-06,17,0,0.106,medium,0.0845,1.25,I-80 E/B,38.25221398741645,-122.06880615578524,3.0
1728,2026-01-06,18,0,0.1058,medium,0.0608,1.74,ANTELOPE RD,38.70096883386444,-121.3682662984605,3.0
1866,2026-01-06,18,0,0.1058,medium,0.061,1.73,GROVE WAY,37.68513368021296,-122.07935582488231,3.0
1898,2026-01-06,18,0,0.1058,medium,0.0608,1.74,SISK RD,37.6926738363528,-121.06058999176716,3.0
1332,2026-01-06,15,0,0.1057,medium,0.075,1.41,TRANCAS ST,38.31916573225925,-122.3024045762338,3.0
1764,2026-01-06,15,0,0.1057,medium,0.0751,1.41,WALERGA RD,38.71733081350786,-121.36195124014068,3.0
1464,2026-01-06,8,0,0.1056,medium,0.0596,1.77,STANTON AVENUE,37.69687936575237,-122.09407644946754,3.0
1494,2026-01-06,8,0,0.1056,medium,0.0592,1.78,IRWIN ST,37.96897466698941,-122.51778997110569,3.0
1495,2026-01-06,8,0,0.1056,medium,0.0597,1.77,THIRD ST,37.9747927225017,-122.52517412142932,3.0
1599,2026-01-06,8,1,0.1056,medium,0.0581,1.82,FEATHER RIVER BLVD,39.12462166302584,-121.58279805577548,3.0
1721,2026-01-06,8,0,0.1056,medium,0.0591,1.79,FAIR OAKS BLVD,38.63537157970053,-121.3257889857519,3.0
1742,2026-01-06,8,1,0.1056,medium,0.0588,1.79,GREENBACK LN,38.678607960503165,-121.29940206041933,3.0
1973,2026-01-06,8,0,0.1056,medium,0.0588,1.79,HAMMER LN,38.01923992742678,-121.29200821879736,3.0
1324,2026-01-06,8,0,0.1052,medium,0.0638,1.65,JACKSON STREET,38.24291366868422,-122.04353194828494,3.0
1632,2026-01-06,8,1,0.1052,medium,0.0619,1.7,SR-99 N/B,38.49040820053003,-121.43960467947451,3.0
1822,2026-01-06,8,1,0.1052,medium,0.0622,1.69,US-50 E/B,38.58964438963721,-121.2950232137617,3.0
103,2026-01-06,15,0,0.1052,medium,0.0717,1.47,US-101 N/B,37.58340849347539,-122.32641710045758,3.0
1304,2026-01-06,18,0,0.105,medium,0.064,1.64,TABOR AVENUE,38.26516799141577,-122.04477842471702,3.0
1446,2026-01-06,18,0,0.105,medium,0.0633,1.66,SR-82,37.65127371453861,-122.42509345644667,3.0
1620,2026-01-06,18,0,0.105,medium,0.0641,1.64,SHELDON RD,38.43878223813384,-121.4014463689413,3.0
1625,2026-01-06,18,0,0.105,medium,0.0617,1.7,LAGUNA BLVD,38.42470823614056,-121.3971867521651,3.0
1964,2026-01-06,18,0,0.105,medium,0.0633,1.66,EL DORADO ST,38.00048906995857,-121.30880969069572,3.0
44,2026-01-06,17,0,0.1049,medium,0.0681,1.54,I-580 W/B,37.82689840979041,-122.28432997686583,3.0
111,2026-01-06,17,1,0.1049,medium,0.067,1.57,US-101 S/B,37.60792229262618,-122.38396291621471,3.0
145,2026-01-06,17,0,0.1049,medium,0.0667,1.57,US-101 S/B,38.01690840383466,-122.53826935748292,3.0
163,2026-01-06,17,1,0.1049,medium,0.0684,1.53,SR-4 E/B,38.02610808711491,-121.97142754035568,3.0
194,2026-01-06,17,0,0.1049,medium,0.0686,1.53,I-80 W/B,38.74405309605592,-121.27407957144968,3.0
222,2026-01-06,17,0,0.1049,medium,0.0693,1.51,I-5 S/B,38.60989653207884,-121.50973064542778,3.0
1324,2026-01-06,17,0,0.1044,medium,0.0692,1.51,JACKSON STREET,38.24291366868422,-122.04353194828494,3.0
1711,2026-01-06,17,0,0.1044,medium,0.0659,1.59,WALERGA RD,38.67288187973936,-121.3597337746024,3.0
1721,2026-01-06,17,0,0.1044,medium,0.0669,1.56,FAIR OAKS BLVD,38.63537157970053,-121.3257889857519,3.0
1284,2026-01-06,16,0,0.1041,medium,0.0741,1.4,REDWOOD ST,38.1203402405091,-122.25199764394884,3.0
1704,2026-01-06,16,0,0.1041,medium,0.0745,1.4,WATT AVE,38.64600863588375,-121.37977724844156,3.0
1721,2026-01-06,16,0,0.1041,medium,0.0748,1.39,FAIR OAKS BLVD,38.63537157970053,-121.3257889857519,3.0
1284,2026-01-06,18,0,0.1041,medium,0.0617,1.69,REDWOOD ST,38.1203402405091,-122.25199764394884,3.0
241,2026-01-06,17,1,0.104,medium,0.0667,1.56,SR-51 N/B,38.62266724647096,-121.41779641471464,3.0
248,2026-01-06,17,0,0.104,medium,0.0664,1.57,SR-92 W/B,37.55409162305644,-122.28964831800648,3.0
165,2026-01-06,17,0,0.1037,medium,0.0649,1.6,I-680 N/B,37.89912808188281,-122.06666263003504,3.0
1494,2026-01-06,15,0,0.1035,medium,0.0717,1.44,IRWIN ST,37.96897466698941,-122.51778997110569,3.0
1635,2026-01-06,15,0,0.1035,medium,0.0714,1.45,WILBUR WAY,38.47744077709646,-121.3962674941292,3.0
1791,2026-01-06,15,0,0.1035,medium,0.0732,1.41,WATT AVE,38.6155876777401,-121.38181859632486,3.0
2027,2026-01-06,15,0,0.1035,medium,0.073,1.42,CENTER ST,37.95807121209932,-121.2961187801069,3.0
111,2026-01-06,8,0,0.1032,medium,0.0574,1.8,US-101 S/B,37.60792229262618,-122.38396291621471,3.0
147,2026-01-06,8,0,0.1032,medium,0.0582,1.77,US-101 S/B,37.988833408721646,-122.52953814009526,3.0
1949,2026-01-06,17,0,0.1032,medium,0.0649,1.59,HAMMER LN,38.02053627932442,-121.3204167048668,3.0
128,2026-01-06,8,0,0.1029,medium,0.0612,1.68,I-880 N/B,37.705004121680886,-122.15781552012083,3.0
189,2026-01-06,8,0,0.1029,medium,0.062,1.66,SR-99 S/B,38.45872805155568,-121.4131141761268,3.0
2027,2026-01-06,16,0,0.1029,medium,0.0794,1.3,CENTER ST,37.95807121209932,-121.2961187801069,3.0
