hotspot_id,slot_date,slot_hour,crash_occurred,risk_score,risk_tier,baseline_rate,relative_risk,primary_road,center_lat,center_lng,district_id
83,2026-01-18,17,0,0.1463,critical,0.0932,1.57,SR-24 W/B,37.84704573962419,-122.22920818275388,3.0
83,2026-01-18,16,0,0.1361,critical,0.0932,1.46,SR-24 W/B,37.84704573962419,-122.22920818275388,3.0
198,2026-01-18,17,0,0.1134,critical,0.0933,1.22,US-50 W/B,38.565429043820295,-121.50745352862197,3.0
198,2026-01-18,16,0,0.1055,critical,0.0933,1.13,US-50 W/B,38.565429043820295,-121.50745352862197,3.0
287,2026-01-18,18,0,0.105,critical,0.0758,1.39,I-680 NORTHBOUND,37.58156106534365,-121.86973147711352,3.0
1317,2026-01-18,18,0,0.105,critical,0.08,1.31,SUNSET AVE,38.24765502846046,-122.02257836064128,3.0
62,2026-01-18,18,0,0.1041,critical,0.0754,1.38,I-80 E/B,37.77590978451556,-122.40787564835524,3.0
68,2026-01-18,18,0,0.1041,critical,0.0766,1.36,US-101 N/B,37.74535954146505,-122.40958599315546,3.0
1753,2026-01-18,17,0,0.104,critical,0.107,0.97,SUNRISE BLVD,38.638763079362015,-121.27604859476376,3.0
1808,2026-01-18,18,1,0.1034,critical,0.0886,1.17,SR-51 N/B,38.62499169315485,-121.4072268898208,3.0
1674,2026-01-18,18,0,0.0988,critical,0.075,1.32,FRUITRIDGE RD,38.52439625743812,-121.45555224330631,3.0
198,2026-01-18,18,0,0.0983,critical,0.0707,1.39,US-50 W/B,38.565429043820295,-121.50745352862197,3.0
259,2026-01-18,18,0,0.0983,critical,0.0698,1.41,I-880 S/B,37.51915319545477,-121.97881842459402,3.0
62,2026-01-18,17,0,0.0978,critical,0.0894,1.09,I-80 E/B,37.77590978451556,-122.40787564835524,3.0
1671,2026-01-18,18,0,0.0973,critical,0.0744,1.31,47TH AVE,38.508010877133984,-121.46183704037465,3.0
1805,2026-01-18,18,0,0.097,critical,0.0706,1.37,EL CAMINO AVE,38.60861845318951,-121.41352735761636,3.0
1925,2026-01-18,18,0,0.0962,critical,0.0664,1.45,HATCH ROAD,37.61290096500903,-120.97561177624934,3.0
196,2026-01-18,16,0,0.0961,high,0.0721,1.33,US-50 E/B,38.56776023791977,-121.49689757980995,3.0
1530,2026-01-18,18,0,0.0957,high,0.0665,1.44,MARKET ST,37.97079971313651,-122.04951278375846,3.0
67,2026-01-18,18,1,0.0954,high,0.0665,1.44,US-101 S/B,37.75359624279648,-122.40656007343084,3.0
1336,2026-01-18,18,1,0.093,high,0.0575,1.62,TENNESSEE ST,38.10629336308364,-122.24765798813088,3.0
261,2026-01-18,11,0,0.0927,high,0.0862,1.08,I-880 S/B,37.54624756625682,-122.02596786003176,3.0
83,2026-01-18,15,0,0.0923,high,0.089,1.04,SR-24 W/B,37.84704573962419,-122.22920818275388,3.0
1303,2026-01-18,18,0,0.0922,high,0.0709,1.3,AIR BASE PARKWAY,38.273375794873296,-122.0417011390909,3.0
1966,2026-01-18,17,0,0.0919,high,0.0863,1.07,PERSHING AV,37.98995789831435,-121.32246392090842,3.0
1535,2026-01-18,18,0,0.0915,high,0.0643,1.42,CLAYTON RD,37.95331898235927,-121.96036607635403,3.0
261,2026-01-18,18,0,0.0912,high,0.0604,1.51,I-880 S/B,37.54624756625682,-122.02596786003176,3.0
21,2026-01-18,17,0,0.0911,high,0.066,1.38,I-80 W/B,38.23687980072573,-122.10329452155176,3.0
1994,2026-01-18,18,0,0.0909,high,0.0659,1.38,ALPINE AVE,37.973511379424,-121.3287423670298,3.0
1969,2026-01-18,18,0,0.0908,high,0.0591,1.54,BENJAMIN HOLT DR,38.005382542672415,-121.35509631427242,3.0
83,2026-01-18,18,0,0.0903,high,0.0805,1.12,SR-24 W/B,37.84704573962419,-122.22920818275388,3.0
1440,2026-01-18,18,0,0.0902,high,0.0598,1.51,US-101 N/B,37.577547115057136,-122.31906238714645,3.0
1555,2026-01-18,18,0,0.0902,high,0.0595,1.51,SR-116,38.50249302244194,-122.99845590619364,3.0
1607,2026-01-18,18,0,0.0902,high,0.06,1.5,MCGOWAN PARKWAY,39.073414735062514,-121.54436335902231,3.0
1947,2026-01-18,18,0,0.0902,high,0.0541,1.67,BROADWAY AVENUE,37.71053411552161,-121.08263691406898,3.0
154,2026-01-18,17,0,0.0899,high,0.0883,1.02,SR-4 E/B,37.99421741930713,-122.079035825226,3.0
1945,2026-01-18,18,0,0.0894,high,0.0625,1.43,STATE ROUTE 99 (SOUTHBOUND),37.6486856669822,-121.01966950886276,3.0
196,2026-01-18,17,0,0.0893,high,0.0918,0.97,US-50 E/B,38.56776023791977,-121.49689757980995,3.0
1441,2026-01-18,18,0,0.0888,high,0.0615,1.44,MISSION ST,37.70282416569154,-122.46322840664494,3.0
1728,2026-01-18,18,0,0.0888,high,0.0608,1.46,ANTELOPE RD,38.70096883386444,-121.3682662984605,3.0
1798,2026-01-18,17,0,0.088,high,0.0792,1.11,US-50 W/B,38.55936454330024,-121.3647659237274,3.0
141,2026-01-18,18,0,0.0879,high,0.0554,1.59,I-880 S/B,37.69326985248514,-122.14309251068474,3.0
196,2026-01-18,18,0,0.0879,high,0.0557,1.58,US-50 E/B,38.56776023791977,-121.49689757980995,3.0
1966,2026-01-18,18,0,0.0876,high,0.0549,1.6,PERSHING AV,37.98995789831435,-121.32246392090842,3.0
1530,2026-01-18,17,0,0.0875,high,0.0791,1.11,MARKET ST,37.97079971313651,-122.04951278375846,3.0
261,2026-01-18,17,0,0.0864,high,0.0747,1.16,I-880 S/B,37.54624756625682,-122.02596786003176,3.0
12,2026-01-18,18,0,0.0863,high,0.052,1.66,I-80 E/B,38.21332615994479,-122.14083139649814,3.0
187,2026-01-18,18,0,0.0863,high,0.0841,1.03,I-80 E/B,38.77090014189059,-121.25397669459534,3.0
1438,2026-01-18,18,0,0.0857,high,0.0561,1.53,FOSTER CITY BL,37.56471975890909,-122.27622997258104,3.0
154,2026-01-18,11,0,0.0856,high,0.0735,1.16,SR-4 E/B,37.99421741930713,-122.079035825226,3.0
1994,2026-01-18,17,1,0.0855,high,0.0779,1.1,ALPINE AVE,37.973511379424,-121.3287423670298,3.0
151,2026-01-18,18,0,0.0853,high,0.0453,1.88,SR-4 E/B,37.99658797076373,-122.06858792007124,3.0
2095,2026-01-18,18,0,0.0851,high,0.052,1.64,FULKERTH RD,37.509053452636586,-120.86138718865952,3.0
130,2026-01-18,18,0,0.085,high,0.0481,1.77,I-880 N/B,37.76599498874511,-122.22104845156008,3.0
1674,2026-01-18,0,0,0.0849,high,0.0625,1.36,FRUITRIDGE RD,38.52439625743812,-121.45555224330631,3.0
154,2026-01-18,16,0,0.0849,high,0.0735,1.15,SR-4 E/B,37.99421741930713,-122.079035825226,3.0
1522,2026-01-18,18,0,0.0845,high,0.052,1.63,PACIFICA AVE,38.034329418182494,-121.96835012965109,3.0
1571,2026-01-18,18,0,0.0845,high,0.051,1.66,EL DORADO HILLS BLVD,38.65442348589885,-121.066307718485,3.0
1738,2026-01-18,18,0,0.0845,high,0.0538,1.57,MADISON AVE,38.66331571112815,-121.26655368325672,3.0
2022,2026-01-18,18,0,0.0844,high,0.0453,1.86,AIRPORT WY,37.95445832014117,-121.27823680493827,3.0
1310,2026-01-18,18,0,0.0842,high,0.0518,1.62,MONTE VISTA AV,38.3625351820807,-121.97942293380628,3.0
1827,2026-01-18,18,1,0.0842,high,0.0495,1.7,SUNRISE BLVD,38.60245859666846,-121.2707056442362,3.0
154,2026-01-18,18,0,0.0839,high,0.0441,1.9,SR-4 E/B,37.99421741930713,-122.079035825226,3.0
