hotspot_id,slot_date,slot_hour,crash_occurred,risk_score,risk_tier,baseline_rate,relative_risk,primary_road,center_lat,center_lng,district_id
2075,2026-01-24,18,1,0.2237,critical,0.1171,1.91,ELEVENTH STREET,37.75693080299912,-121.35350975248402,3.0
18,2026-01-24,15,0,0.1268,critical,0.0958,1.32,I-80 E/B,38.35433253730397,-121.9825090408532,3.0
1767,2026-01-24,18,0,0.1248,critical,0.0962,1.3,ANTELOPE RD,38.70561048449183,-121.34710150390592,3.0
1713,2026-01-24,17,0,0.1222,critical,0.1316,0.93,MADISON AVE,38.658835136419526,-121.35546910234002,3.0
129,2026-01-24,18,0,0.117,critical,0.0661,1.77,I-880 N/B,37.71086975649028,-122.16517775223048,3.0
27,2026-01-24,17,0,0.1142,critical,0.0769,1.48,US-101 N/B,38.36655330078752,-122.71474885729008,3.0
1461,2026-01-24,18,0,0.1135,critical,0.0793,1.43,I-880 S/B,37.675660952925085,-122.12101163641452,3.0
2018,2026-01-24,18,0,0.112,critical,0.0736,1.52,AIRPORT WY,37.96268278184855,-121.2750934968608,3.0
328,2026-01-24,18,0,0.1111,critical,0.082,1.36,I-5 N/B,37.78262870364418,-121.3052859563872,3.0
1317,2026-01-24,18,0,0.1105,critical,0.08,1.38,SUNSET AVE,38.24765502846046,-122.02257836064128,3.0
69,2026-01-24,1,0,0.1104,critical,0.0712,1.55,US-101 S/B TO I-80 E/B,37.77006830977627,-122.40050661792,3.0
260,2026-01-24,18,1,0.1071,critical,0.0726,1.48,I-880 N/B,37.50146873393432,-121.95677925654108,3.0
1641,2026-01-24,18,1,0.1058,critical,0.0735,1.44,FLORIN RD,38.49273286530126,-121.42905060732454,3.0
76,2026-01-24,18,1,0.105,critical,0.0807,1.3,I-680 N/B,37.91321573892839,-122.07097401981076,3.0
1641,2026-01-24,16,0,0.1049,critical,0.0991,1.06,FLORIN RD,38.49273286530126,-121.42905060732454,3.0
56,2026-01-24,17,0,0.1041,critical,0.0951,1.09,I-80 W/B,37.84682300250585,-122.296034981633,3.0
295,2026-01-24,15,0,0.103,critical,0.0721,1.43,I-880 S/B,37.64392601010386,-122.09463128045245,3.0
1936,2026-01-24,17,0,0.1027,critical,0.0962,1.07,BRIGGSMORE AVE,37.66884627725245,-121.03120140012572,3.0
1671,2026-01-24,18,0,0.1025,critical,0.0744,1.38,47TH AVE,38.508010877133984,-121.46183704037465,3.0
250,2026-01-24,18,1,0.1023,critical,0.0686,1.49,US-101 N/B,37.54584403425096,-122.29267996949302,3.0
319,2026-01-24,18,0,0.1023,critical,0.0688,1.49,SR-120 E/B,37.79086284698803,-121.3021504714394,3.0
1577,2026-01-24,18,0,0.1006,critical,0.069,1.46,SR-65 N/B,38.78262610845161,-121.26883340120996,3.0
1811,2026-01-24,18,0,0.1006,critical,0.0676,1.49,MARCONI AVE,38.616805320492674,-121.41037740433896,3.0
1817,2026-01-24,18,0,0.1006,critical,0.0671,1.5,COLOMA RD,38.61420596891281,-121.28553843708605,3.0
76,2026-01-24,15,0,0.1003,critical,0.0897,1.12,I-680 N/B,37.91321573892839,-122.07097401981076,3.0
1681,2026-01-24,2,0,0.0991,critical,0.0215,4.61,FLORIN RD,38.49627677322055,-121.44701494980336,3.0
1347,2026-01-24,18,0,0.0988,high,0.0675,1.46,MORELLO AV,37.98947387808853,-122.09992813819282,3.0
1296,2026-01-24,17,0,0.0986,high,0.1036,0.95,NORTH TEXAS STREET,38.26753948441157,-122.03430006605797,3.0
