hotspot_id,slot_date,slot_hour,crash_occurred,risk_score,risk_tier,baseline_rate,relative_risk,primary_road,center_lat,center_lng,district_id
53,2026-01-02,6,0,0.343,critical,0.151,2.27,I-80 W/B,37.82797214346718,-122.3125239142691,3.0
192,2026-01-02,17,0,0.173,critical,0.1095,1.58,SR-65 N/B,38.79203186041489,-121.2942897465517,3.0
66,2026-01-02,18,0,0.1625,critical,0.079,2.06,I-80 E/B,37.77830367467608,-122.3974790818798,3.0
119,2026-01-02,18,0,0.1588,critical,0.0896,1.77,I-280 N/B,37.700426149543055,-122.47361148969712,3.0
11,2026-01-02,15,0,0.157,critical,0.0969,1.62,I-80 E/B,38.22153694579977,-122.1377651520369,3.0
262,2026-01-02,17,0,0.156,critical,0.1036,1.51,I-880 S/B,37.5662680242383,-122.03761104937998,3.0
100,2026-01-02,15,0,0.1495,critical,0.0982,1.52,I-80 E/B,37.87497196577323,-122.30470407566952,3.0
244,2026-01-02,17,1,0.1463,critical,0.1057,1.38,SR-51 S/B,38.61448070979348,-121.42094581728452,3.0
198,2026-01-02,17,0,0.1416,critical,0.0933,1.52,US-50 W/B,38.565429043820295,-121.50745352862197,3.0
213,2026-01-02,17,0,0.1383,critical,0.089,1.55,US-50 W/B,38.55129656279677,-121.43556132680922,3.0
56,2026-01-02,17,0,0.1371,critical,0.0951,1.44,I-80 W/B,37.84682300250585,-122.296034981633,3.0
56,2026-01-02,16,0,0.1366,critical,0.1131,1.21,I-80 W/B,37.84682300250585,-122.296034981633,3.0
1683,2026-01-02,15,0,0.1336,critical,0.1111,1.2,FLORIN RD,38.49860212283528,-121.436460910457,3.0
198,2026-01-02,16,0,0.1318,critical,0.0933,1.41,US-50 W/B,38.565429043820295,-121.50745352862197,3.0
2019,2026-01-02,15,0,0.1313,critical,0.0906,1.45,SR-4 E/B,37.95906685946878,-121.25720923008905,3.0
218,2026-01-02,18,0,0.1312,critical,0.0749,1.75,SR-51 N/B,38.566559251353496,-121.46836611855416,3.0
262,2026-01-02,18,0,0.1312,critical,0.0744,1.76,I-880 S/B,37.5662680242383,-122.03761104937998,3.0
1283,2026-01-02,18,0,0.1303,critical,0.0786,1.66,I-80 E/B,38.12511208212932,-122.23110603674176,3.0
1586,2026-01-02,17,0,0.1291,critical,0.0926,1.39,HAZEL AVE,38.68074247899085,-121.22102994311048,3.0
1599,2026-01-02,17,0,0.1291,critical,0.0913,1.41,FEATHER RIVER BLVD,39.12462166302584,-121.58279805577548,3.0
1863,2026-01-02,17,0,0.1291,critical,0.0931,1.39,REDWOOD RD,37.69337387305138,-122.07629910711051,3.0
1367,2026-01-02,18,0,0.1277,critical,0.0757,1.69,NUT TREE RD,38.36726927386784,-121.95843367133442,3.0
1493,2026-01-02,18,0,0.1277,critical,0.0769,1.66,SECOND ST,37.972385675835234,-122.53557881381452,3.0
1752,2026-01-02,18,0,0.1277,critical,0.0776,1.65,GREENBACK LN,38.67736877994984,-121.27080860787262,3.0
66,2026-01-02,15,0,0.1274,high,0.0877,1.45,I-80 E/B,37.77830367467608,-122.3974790818798,3.0
262,2026-01-02,16,0,0.1264,high,0.0939,1.35,I-880 S/B,37.5662680242383,-122.03761104937998,3.0
262,2026-01-02,15,0,0.1263,high,0.0874,1.45,I-880 S/B,37.5662680242383,-122.03761104937998,3.0
75,2026-01-02,8,0,0.125,high,0.0943,1.33,SR-24 E/B,37.87064641771981,-122.1918449286171,3.0
209,2026-01-02,17,0,0.1248,high,0.0758,1.65,SR-51 S/B,38.5934537314883,-121.44837188633296,3.0
238,2026-01-02,8,0,0.1243,high,0.0942,1.32,I-80 W/B,38.64833020006815,-121.369202070699,3.0
2027,2026-01-02,18,0,0.1231,high,0.0857,1.44,CENTER ST,37.95807121209932,-121.2961187801069,3.0
53,2026-01-02,8,0,0.1227,high,0.0863,1.42,I-80 W/B,37.82797214346718,-122.3125239142691,3.0
1599,2026-01-02,18,0,0.1222,high,0.0747,1.64,FEATHER RIVER BLVD,39.12462166302584,-121.58279805577548,3.0
2059,2026-01-02,15,0,0.1219,high,0.0921,1.32,I-5 S/B,37.81556249059141,-121.29274069356634,3.0
44,2026-01-02,18,0,0.1218,high,0.071,1.72,I-580 W/B,37.82689840979041,-122.28432997686583,3.0
198,2026-01-02,18,0,0.1218,high,0.0707,1.72,US-50 W/B,38.565429043820295,-121.50745352862197,3.0
199,2026-01-02,18,0,0.1218,high,0.0716,1.7,US-50 E/B,38.56190077231732,-121.48948152697854,3.0
300,2026-01-02,18,1,0.1213,high,0.0717,1.69,I-880 S/B,37.63217312216779,-122.07991812080355,3.0
1279,2026-01-02,16,0,0.1201,high,0.093,1.29,SR-29,38.22338805186524,-122.26149887853768,3.0
119,2026-01-02,17,0,0.1199,high,0.0796,1.51,I-280 N/B,37.700426149543055,-122.47361148969712,3.0
300,2026-01-02,17,0,0.1196,high,0.0746,1.6,I-880 S/B,37.63217312216779,-122.07991812080355,3.0
1708,2026-01-02,18,0,0.1196,high,0.0715,1.67,MANZANITA AVE,38.66579165750677,-121.32372996128372,3.0
53,2026-01-02,17,0,0.1185,high,0.0728,1.63,I-80 W/B,37.82797214346718,-122.3125239142691,3.0
2019,2026-01-02,18,0,0.1181,high,0.0797,1.48,SR-4 E/B,37.95906685946878,-121.25720923008905,3.0
1599,2026-01-02,15,0,0.1179,high,0.0955,1.24,FEATHER RIVER BLVD,39.12462166302584,-121.58279805577548,3.0
199,2026-01-02,16,0,0.1175,high,0.0799,1.47,US-50 E/B,38.56190077231732,-121.48948152697854,3.0
1688,2026-01-02,16,0,0.1164,high,0.0787,1.48,COUNTY ROAD 102,38.67413713244149,-121.7266148998914,3.0
1708,2026-01-02,17,0,0.1155,high,0.0779,1.48,MANZANITA AVE,38.66579165750677,-121.32372996128372,3.0
1791,2026-01-02,17,0,0.1155,high,0.0767,1.51,WATT AVE,38.6155876777401,-121.38181859632486,3.0
66,2026-01-02,16,0,0.1153,high,0.076,1.52,I-80 E/B,37.77830367467608,-122.3974790818798,3.0
100,2026-01-02,16,0,0.1153,high,0.0774,1.49,I-80 E/B,37.87497196577323,-122.30470407566952,3.0
1498,2026-01-02,18,0,0.1153,high,0.0831,1.39,US-101 N/B,37.96315560198607,-122.51040629581452,3.0
1752,2026-01-02,16,0,0.1143,high,0.0862,1.33,GREENBACK LN,38.67736877994984,-121.27080860787262,3.0
1869,2026-01-02,16,0,0.1143,high,0.0876,1.3,I-580 EASTBOUND,37.70170864894171,-121.93955714089306,3.0
244,2026-01-02,18,0,0.1139,high,0.0661,1.72,SR-51 S/B,38.61448070979348,-121.42094581728452,3.0
53,2026-01-02,18,0,0.1138,high,0.0674,1.69,I-80 W/B,37.82797214346718,-122.3125239142691,3.0
165,2026-01-02,15,0,0.1136,high,0.0736,1.54,I-680 N/B,37.89912808188281,-122.06666263003504,3.0
319,2026-01-02,18,1,0.1135,high,0.0688,1.65,SR-120 E/B,37.79086284698803,-121.3021504714394,3.0
321,2026-01-02,18,0,0.1135,high,0.0683,1.66,I-580 EASTBOUND,37.71682095088333,-121.70437832636344,3.0
1332,2026-01-02,18,1,0.1132,high,0.0688,1.65,TRANCAS ST,38.31916573225925,-122.3024045762338,3.0
1409,2026-01-02,18,0,0.1132,high,0.0692,1.64,23RD ST,37.954584958087295,-122.35157698963069,3.0
1638,2026-01-02,18,0,0.1132,high,0.0688,1.64,STOCKTON BLVD,38.50092662674204,-121.42590572896444,3.0
2029,2026-01-02,18,0,0.1132,high,0.0675,1.68,OAK ST,37.960377414045375,-121.28560669951206,3.0
2059,2026-01-02,18,0,0.1132,high,0.0702,1.61,I-5 S/B,37.81556249059141,-121.29274069356634,3.0
2029,2026-01-02,16,0,0.1126,high,0.0804,1.4,OAK ST,37.960377414045375,-121.28560669951206,3.0
39,2026-01-02,18,0,0.1124,high,0.0654,1.72,I-80 W/B,37.82212655136629,-122.30515202602452,3.0
165,2026-01-02,18,0,0.1124,high,0.0649,1.73,I-680 N/B,37.89912808188281,-122.06666263003504,3.0
1498,2026-01-02,17,1,0.112,high,0.0742,1.51,US-101 N/B,37.96315560198607,-122.51040629581452,3.0
1820,2026-01-02,17,0,0.112,high,0.0741,1.51,FOLSOM BLVD,38.58732968505782,-121.30559866862018,3.0
1558,2026-01-02,18,0,0.1117,high,0.0653,1.71,I-80 W/B,38.898955800174576,-121.07784483258408,3.0
209,2026-01-02,18,0,0.1112,high,0.0644,1.73,SR-51 S/B,38.5934537314883,-121.44837188633296,3.0
1683,2026-01-02,18,0,0.111,high,0.0585,1.9,FLORIN RD,38.49860212283528,-121.436460910457,3.0
1826,2026-01-02,18,0,0.111,high,0.0585,1.9,FOLSOM BLVD,38.60014576415416,-121.28128448209704,3.0
119,2026-01-02,16,0,0.1109,high,0.0796,1.39,I-280 N/B,37.700426149543055,-122.47361148969712,3.0
100,2026-01-02,17,0,0.1104,high,0.0833,1.32,I-80 E/B,37.87497196577323,-122.30470407566952,3.0
1283,2026-01-02,15,0,0.1103,high,0.0786,1.4,I-80 E/B,38.12511208212932,-122.23110603674176,3.0
1723,2026-01-02,15,0,0.1103,high,0.0798,1.38,FAIR OAKS BLVD,38.627186034225176,-121.32894783355864,3.0
2023,2026-01-02,15,0,0.1103,high,0.0786,1.4,HARDING WY,37.96629550922697,-121.2929771109072,3.0
1663,2026-01-02,17,0,0.1096,high,0.0712,1.54,US-50 W/B,38.57833025137043,-121.55081289979726,3.0
1863,2026-01-02,14,0,0.1094,high,0.0984,1.11,REDWOOD RD,37.69337387305138,-122.07629910711051,3.0
1279,2026-01-02,18,0,0.1093,high,0.0605,1.81,SR-29,38.22338805186524,-122.26149887853768,3.0
2023,2026-01-02,18,1,0.1093,high,0.0604,1.81,HARDING WY,37.96629550922697,-121.2929771109072,3.0
1866,2026-01-02,18,1,0.1089,high,0.061,1.79,GROVE WAY,37.68513368021296,-122.07935582488231,3.0
213,2026-01-02,8,0,0.1083,high,0.0848,1.28,US-50 W/B,38.55129656279677,-121.43556132680922,3.0
11,2026-01-02,18,0,0.1083,high,0.0582,1.86,I-80 E/B,38.22153694579977,-122.1377651520369,3.0
56,2026-01-02,18,0,0.1083,high,0.0591,1.83,I-80 W/B,37.84682300250585,-122.296034981633,3.0
100,2026-01-02,18,0,0.1083,high,0.0595,1.82,I-80 E/B,37.87497196577323,-122.30470407566952,3.0
150,2026-01-02,18,0,0.1083,high,0.0573,1.89,US-101 N/B,37.93847899230284,-122.51946993704446,3.0
1367,2026-01-02,15,0,0.1082,high,0.0757,1.43,NUT TREE RD,38.36726927386784,-121.95843367133442,3.0
1869,2026-01-02,15,0,0.1082,high,0.0773,1.4,I-580 EASTBOUND,37.70170864894171,-121.93955714089306,3.0
99,2026-01-02,18,0,0.1081,high,0.0546,1.98,I-80 W/B,37.88904328171417,-122.30904020512288,3.0
1688,2026-01-02,18,0,0.1081,high,0.0618,1.75,COUNTY ROAD 102,38.67413713244149,-121.7266148998914,3.0
1586,2026-01-02,18,0,0.1072,high,0.0556,1.93,HAZEL AVE,38.68074247899085,-121.22102994311048,3.0
1723,2026-01-02,18,0,0.1072,high,0.0552,1.94,FAIR OAKS BLVD,38.627186034225176,-121.32894783355864,3.0
1704,2026-01-02,18,0,0.1069,high,0.0544,1.96,WATT AVE,38.64600863588375,-121.37977724844156,3.0
2001,2026-01-02,16,0,0.1066,high,0.0772,1.38,HAMMER LN,38.01951338697784,-121.35933403911255,3.0
2009,2026-01-02,16,0,0.1066,high,0.0769,1.39,MARCH LN,37.99457460946218,-121.30143664549163,3.0
1377,2026-01-02,18,0,0.1062,high,0.0556,1.91,BRUCEVILLE RD,38.411866502878695,-121.42142843086764,3.0
235,2026-01-02,18,0,0.1061,high,0.0622,1.71,I-80 E/B,38.558436029732206,-121.67424334781002,3.0
1300,2026-01-02,18,0,0.1059,high,0.0539,1.97,TRAVIS BOULEVARD,38.25933134987195,-122.0373779090902,3.0
2019,2026-01-02,17,0,0.1056,high,0.0797,1.32,SR-4 E/B,37.95906685946878,-121.25720923008905,3.0
198,2026-01-02,15,0,0.1055,high,0.0707,1.49,US-50 W/B,38.565429043820295,-121.50745352862197,3.0
1300,2026-01-02,17,0,0.1054,high,0.0846,1.25,TRAVIS BOULEVARD,38.25933134987195,-122.0373779090902,3.0
1683,2026-01-02,17,0,0.1054,high,0.0848,1.24,FLORIN RD,38.49860212283528,-121.436460910457,3.0
11,2026-01-02,17,0,0.1053,high,0.0698,1.51,I-80 E/B,38.22153694579977,-122.1377651520369,3.0
44,2026-01-02,17,0,0.1053,high,0.0681,1.55,I-580 W/B,37.82689840979041,-122.28432997686583,3.0
66,2026-01-02,17,1,0.1053,high,0.0673,1.57,I-80 E/B,37.77830367467608,-122.3974790818798,3.0
165,2026-01-02,8,0,0.105,medium,0.0823,1.28,I-680 N/B,37.89912808188281,-122.06666263003504,3.0
1279,2026-01-02,15,0,0.105,medium,0.0744,1.41,SR-29,38.22338805186524,-122.26149887853768,3.0
1325,2026-01-02,15,0,0.105,medium,0.0748,1.4,TRAVIS BOULEVARD,38.26042254053733,-122.0657316317885,3.0
1332,2026-01-02,15,0,0.105,medium,0.075,1.4,TRANCAS ST,38.31916573225925,-122.3024045762338,3.0
1663,2026-01-02,15,0,0.105,medium,0.0751,1.4,US-50 W/B,38.57833025137043,-121.55081289979726,3.0
1863,2026-01-02,15,1,0.105,medium,0.0745,1.41,REDWOOD RD,37.69337387305138,-122.07629910711051,3.0
1310,2026-01-02,8,0,0.1048,medium,0.0777,1.35,MONTE VISTA AV,38.3625351820807,-121.97942293380628,3.0
56,2026-01-02,11,0,0.1048,medium,0.0977,1.07,I-80 W/B,37.84682300250585,-122.296034981633,3.0
150,2026-01-02,15,0,0.1043,medium,0.0834,1.25,US-101 N/B,37.93847899230284,-122.51946993704446,3.0
39,2026-01-02,17,0,0.104,medium,0.0654,1.59,I-80 W/B,37.82212655136629,-122.30515202602452,3.0
165,2026-01-02,17,0,0.104,medium,0.0649,1.6,I-680 N/B,37.89912808188281,-122.06666263003504,3.0
25,2026-01-02,16,0,0.1037,medium,0.1,1.04,I-80 E/B,38.06652406732956,-122.22420428014344,3.0
1279,2026-01-02,17,0,0.1037,medium,0.0698,1.49,SR-29,38.22338805186524,-122.26149887853768,3.0
1395,2026-01-02,17,0,0.1037,medium,0.0678,1.53,PIEDMONT AV,37.864592768083774,-122.25132852725218,3.0
1493,2026-01-02,17,0,0.1037,medium,0.0692,1.5,SECOND ST,37.972385675835234,-122.53557881381452,3.0
1511,2026-01-02,17,0,0.1037,medium,0.0657,1.58,MONUMENT BLVD,37.95908482478172,-122.03475420848108,3.0
1524,2026-01-02,17,0,0.1037,medium,0.0677,1.53,WILLOW PASS RD,38.02847035289568,-121.96096690555962,3.0
2001,2026-01-02,17,0,0.1037,medium,0.0656,1.58,HAMMER LN,38.01951338697784,-121.35933403911255,3.0
2059,2026-01-02,17,0,0.1037,medium,0.0658,1.58,I-5 S/B,37.81556249059141,-121.29274069356634,3.0
1614,2026-01-02,8,0,0.1036,medium,0.0817,1.27,US-50 W/B,38.561683832822894,-121.35419837975502,3.0
1498,2026-01-02,16,0,0.1034,medium,0.0742,1.39,US-101 N/B,37.96315560198607,-122.51040629581452,3.0
1704,2026-01-02,16,0,0.1034,medium,0.0745,1.39,WATT AVE,38.64600863588375,-121.37977724844156,3.0
300,2026-01-02,15,0,0.103,medium,0.0836,1.23,I-880 S/B,37.63217312216779,-122.07991812080355,3.0
1494,2026-01-02,15,0,0.1028,medium,0.0717,1.43,IRWIN ST,37.96897466698941,-122.51778997110569,3.0
1498,2026-01-02,15,0,0.1028,medium,0.0712,1.44,US-101 N/B,37.96315560198607,-122.51040629581452,3.0
1616,2026-01-02,15,0,0.1028,medium,0.0711,1.45,US-50 W/B,38.56400227250722,-121.3436296967898,3.0
1708,2026-01-02,15,0,0.1028,medium,0.0715,1.44,MANZANITA AVE,38.66579165750677,-121.32372996128372,3.0
1791,2026-01-02,15,0,0.1028,medium,0.0732,1.4,WATT AVE,38.6155876777401,-121.38181859632486,3.0
2009,2026-01-02,15,0,0.1028,medium,0.0721,1.43,MARCH LN,37.99457460946218,-121.30143664549163,3.0
2027,2026-01-02,15,0,0.1028,medium,0.073,1.41,CENTER ST,37.95807121209932,-121.2961187801069,3.0
150,2026-01-02,16,0,0.1027,medium,0.0834,1.23,US-101 N/B,37.93847899230284,-122.51946993704446,3.0
218,2026-01-02,16,0,0.1027,medium,0.0837,1.23,SR-51 N/B,38.566559251353496,-121.46836611855416,3.0
1704,2026-01-02,8,0,0.1024,medium,0.086,1.19,WATT AVE,38.64600863588375,-121.37977724844156,3.0
1335,2026-01-02,15,0,0.1024,medium,0.0815,1.26,I-80 E/B,38.086411626002096,-122.23592931754646,3.0
2027,2026-01-02,16,0,0.1022,medium,0.0794,1.29,CENTER ST,37.95807121209932,-121.2961187801069,3.0
218,2026-01-02,14,0,0.1021,medium,0.0881,1.16,SR-51 N/B,38.566559251353496,-121.46836611855416,3.0
1574,2026-01-02,15,0,0.1021,medium,0.0705,1.45,AUBURN FOLSOM RD,38.73674775376505,-121.17019462716996,3.0
