hotspot_id,slot_date,slot_hour,crash_occurred,risk_score,risk_tier,baseline_rate,relative_risk,primary_road,center_lat,center_lng,district_id
53,2026-01-28,6,0,0.4424,critical,0.151,2.93,I-80 W/B,37.82797214346718,-122.3125239142691,3.0
1775,2026-01-28,17,0,0.382,critical,0.099,3.86,ELKHORN BLVD,38.695108515291736,-121.36084227081284,3.0
1641,2026-01-28,16,0,0.3555,critical,0.0991,3.59,FLORIN RD,38.49273286530126,-121.42905060732454,3.0
226,2026-01-28,16,0,0.2924,critical,0.1012,2.89,I-5 N/B,38.59818466844793,-121.49489264986408,3.0
226,2026-01-28,0,0,0.2405,critical,0.163,1.48,I-5 N/B,38.59818466844793,-121.49489264986408,3.0
226,2026-01-28,15,0,0.2342,critical,0.118,1.98,I-5 N/B,38.59818466844793,-121.49489264986408,3.0
157,2026-01-28,18,0,0.2139,critical,0.1079,1.98,SR-242 N/B,37.99547167667793,-122.04030692700088,3.0
226,2026-01-28,8,0,0.1995,critical,0.1124,1.78,I-5 N/B,38.59818466844793,-121.49489264986408,3.0
242,2026-01-28,18,0,0.1883,critical,0.1028,1.83,SR-51 S/B,38.63550100267892,-121.3935040335774,3.0
226,2026-01-28,12,0,0.1862,critical,0.1012,1.84,I-5 N/B,38.59818466844793,-121.49489264986408,3.0
219,2026-01-28,17,1,0.1724,critical,0.1102,1.56,SR-99 N/B,38.55017879406972,-121.474650969244,3.0
32,2026-01-28,17,0,0.1656,critical,0.0974,1.7,US-101 S/B,38.43306861706008,-122.71891226121843,3.0
301,2026-01-28,14,0,0.1636,critical,0.096,1.7,I-880 N/B,37.63805006494627,-122.08727445731316,3.0
11,2026-01-28,15,0,0.1564,critical,0.0969,1.61,I-80 E/B,38.22153694579977,-122.1377651520369,3.0
160,2026-01-28,18,0,0.1558,critical,0.1016,1.53,SR-4 E/B,38.0084285218505,-122.01633092758996,3.0
120,2026-01-28,8,0,0.1543,critical,0.0929,1.66,I-280 S/B,37.652330899031966,-122.45321572760572,3.0
1753,2026-01-28,17,0,0.1543,critical,0.107,1.44,SUNRISE BLVD,38.638763079362015,-121.27604859476376,3.0
40,2026-01-28,6,0,0.1523,critical,0.0912,1.67,I-80 E/B,37.82451288147054,-122.29474158800733,3.0
238,2026-01-28,8,1,0.1485,critical,0.0942,1.58,I-80 W/B,38.64833020006815,-121.369202070699,3.0
1565,2026-01-28,18,1,0.1478,critical,0.0914,1.62,SR-49 (GRASS VALLEY HIGHWAY),38.93875701174508,-121.10120762032746,3.0
204,2026-01-28,8,0,0.1477,critical,0.1049,1.41,I-80 W/B,38.57365783536463,-121.57191652821238,3.0
59,2026-01-28,17,0,0.1473,critical,0.0791,1.86,US-101 N/B,37.72543382956027,-122.39787920606844,3.0
53,2026-01-28,8,0,0.1466,critical,0.0863,1.7,I-80 W/B,37.82797214346718,-122.3125239142691,3.0
226,2026-01-28,17,1,0.1462,critical,0.1124,1.3,I-5 N/B,38.59818466844793,-121.49489264986408,3.0
28,2026-01-28,17,0,0.1446,critical,0.1027,1.41,US-101 S/B,38.46099886638162,-122.72772188581696,3.0
196,2026-01-28,17,0,0.1412,critical,0.0918,1.54,US-50 E/B,38.56776023791977,-121.49689757980995,3.0
1326,2026-01-28,18,0,0.1405,critical,0.088,1.6,I-80 E/B,38.25221398741645,-122.06880615578524,3.0
1664,2026-01-28,15,0,0.1392,critical,0.1096,1.27,HOWE AVE,38.5863793026831,-121.41240874121512,3.0
157,2026-01-28,15,1,0.1382,critical,0.0789,1.75,SR-242 N/B,37.99547167667793,-122.04030692700088,3.0
160,2026-01-28,17,0,0.1378,high,0.0894,1.54,SR-4 E/B,38.0084285218505,-122.01633092758996,3.0
1530,2026-01-28,17,0,0.1378,high,0.0791,1.74,MARKET ST,37.97079971313651,-122.04951278375846,3.0
1298,2026-01-28,8,0,0.1371,high,0.0786,1.74,AIR BASE PARKWAY,38.269910155287775,-122.02382053798988,3.0
219,2026-01-28,14,0,0.1368,high,0.0807,1.7,SR-99 N/B,38.55017879406972,-121.474650969244,3.0
56,2026-01-28,17,0,0.1366,high,0.0951,1.44,I-80 W/B,37.84682300250585,-122.296034981633,3.0
56,2026-01-28,16,0,0.136,high,0.1131,1.2,I-80 W/B,37.84682300250585,-122.296034981633,3.0
277,2026-01-28,17,0,0.1351,high,0.0886,1.53,I-880 N/B,37.57803678223522,-122.05231408584004,3.0
123,2026-01-28,17,0,0.1344,high,0.0875,1.54,I-280 S/B,37.64063718780316,-122.43849487035614,3.0
13,2026-01-28,6,0,0.1341,high,0.0833,1.61,I-80 W/B,38.22391541344354,-122.1272994848431,3.0
288,2026-01-28,17,0,0.1338,high,0.0787,1.7,I-680 NORTHBOUND,37.56626620648827,-121.90406987360912,3.0
