hotspot_id,slot_date,slot_hour,crash_occurred,risk_score,risk_tier,baseline_rate,relative_risk,primary_road,center_lat,center_lng,district_id
1775,2026-01-21,17,0,0.382,critical,0.099,3.86,ELKHORN BLVD,38.695108515291736,-121.36084227081284,3.0
201,2026-01-21,14,0,0.2296,critical,0.0989,2.32,I-5 S/B,38.57947612103728,-121.51173123242788,3.0
217,2026-01-21,18,0,0.2259,critical,0.1154,1.96,US-50 W/B,38.56069739939737,-121.4609505121279,3.0
279,2026-01-21,7,0,0.2233,critical,0.107,2.09,SR-92 W/B,37.61559254169433,-122.1527662578624,3.0
192,2026-01-21,17,1,0.1724,critical,0.1095,1.57,SR-65 N/B,38.79203186041489,-121.2942897465517,3.0
32,2026-01-21,17,1,0.1656,critical,0.0974,1.7,US-101 S/B,38.43306861706008,-122.71891226121843,3.0
301,2026-01-21,14,0,0.1636,critical,0.096,1.7,I-880 N/B,37.63805006494627,-122.08727445731316,3.0
201,2026-01-21,18,1,0.1552,critical,0.0913,1.7,I-5 S/B,38.57947612103728,-121.51173123242788,3.0
1753,2026-01-21,17,0,0.1543,critical,0.107,1.44,SUNRISE BLVD,38.638763079362015,-121.27604859476376,3.0
40,2026-01-21,6,1,0.1523,critical,0.0912,1.67,I-80 E/B,37.82451288147054,-122.29474158800733,3.0
107,2026-01-21,8,0,0.1493,critical,0.0886,1.69,I-280 S/B,37.632394409988194,-122.44151435636522,3.0
100,2026-01-21,15,1,0.149,critical,0.0982,1.52,I-80 E/B,37.87497196577323,-122.30470407566952,3.0
204,2026-01-21,8,0,0.1477,critical,0.1049,1.41,I-80 W/B,38.57365783536463,-121.57191652821238,3.0
198,2026-01-21,17,1,0.1412,critical,0.0933,1.51,US-50 W/B,38.565429043820295,-121.50745352862197,3.0
1326,2026-01-21,18,0,0.1405,critical,0.088,1.6,I-80 E/B,38.25221398741645,-122.06880615578524,3.0
1368,2026-01-21,16,0,0.1394,critical,0.0814,1.71,I-80 W/B,38.375471154688,-121.9553447964958,3.0
1621,2026-01-21,16,0,0.1394,critical,0.0815,1.71,CALVINE RD,38.45393872202266,-121.36663755118742,3.0
62,2026-01-21,17,0,0.1378,critical,0.0894,1.54,I-80 E/B,37.77590978451556,-122.40787564835524,3.0
1530,2026-01-21,17,0,0.1378,critical,0.0791,1.74,MARKET ST,37.97079971313651,-122.04951278375846,3.0
154,2026-01-21,17,0,0.1344,critical,0.0883,1.52,SR-4 E/B,37.99421741930713,-122.079035825226,3.0
178,2026-01-21,17,0,0.1344,critical,0.0868,1.55,I-580 EASTBOUND,37.7004438870495,-121.7775163481752,3.0
107,2026-01-21,18,0,0.1331,critical,0.0781,1.7,I-280 S/B,37.632394409988194,-122.44151435636522,3.0
198,2026-01-21,16,0,0.1313,critical,0.0933,1.41,US-50 W/B,38.565429043820295,-121.50745352862197,3.0
62,2026-01-21,18,0,0.1306,critical,0.0754,1.73,I-80 E/B,37.77590978451556,-122.40787564835524,3.0
224,2026-01-21,18,0,0.1306,critical,0.0766,1.71,I-5 S/B,38.62979067670563,-121.52143129372485,3.0
301,2026-01-21,18,0,0.1301,high,0.0762,1.71,I-880 N/B,37.63805006494627,-122.08727445731316,3.0
1863,2026-01-21,17,0,0.1298,high,0.0931,1.39,REDWOOD RD,37.69337387305138,-122.07629910711051,3.0
32,2026-01-21,8,0,0.1294,high,0.0797,1.62,US-101 S/B,38.43306861706008,-122.71891226121843,3.0
301,2026-01-21,17,0,0.1292,high,0.0994,1.3,I-880 N/B,37.63805006494627,-122.08727445731316,3.0
1501,2026-01-21,8,0,0.1258,high,0.0779,1.61,CLAYTON RD,37.9720417885102,-122.01078509316422,3.0
1722,2026-01-21,8,0,0.1258,high,0.076,1.66,CYPRESS AVE,38.641238993640286,-121.3332082320152,3.0
2089,2026-01-21,8,0,0.1258,high,0.0774,1.63,TRACY BLVD,37.74667154607382,-121.43424360899274,3.0
1772,2026-01-21,17,0,0.1258,high,0.0793,1.59,GREENBACK LN,38.6821576111596,-121.31740829977151,3.0
1442,2026-01-21,17,0,0.1257,high,0.0939,1.34,I-280 N/B,37.69458477599435,-122.466247253314,3.0
204,2026-01-21,17,0,0.1243,high,0.0766,1.62,I-80 W/B,38.57365783536463,-121.57191652821238,3.0
1796,2026-01-21,16,0,0.1232,high,0.0977,1.26,US-50 W/B,38.55704440430035,-121.37533232817222,3.0
1280,2026-01-21,18,0,0.123,high,0.076,1.62,SONOMA BL,38.14260023032084,-122.25328588118906,3.0
295,2026-01-21,17,0,0.1228,high,0.0778,1.58,I-880 S/B,37.64392601010386,-122.09463128045245,3.0
1301,2026-01-21,8,0,0.1206,high,0.0744,1.62,EAST TRAVIS BOULEVARD,38.25586382462951,-122.0194994033488,3.0
1775,2026-01-21,15,0,0.1197,high,0.0888,1.35,ELKHORN BLVD,38.695108515291736,-121.36084227081284,3.0
2018,2026-01-21,18,0,0.1188,high,0.0736,1.61,AIRPORT WY,37.96268278184855,-121.2750934968608,3.0
